frame,timestamp,green_x,green_y,red_x,red_y
162,29558065669299,200.818,220.545,223.333,250
163,29558081794050,198.182,224.455,221.5,253
164,29558097021807,195.2,228.4,218.667,256.667
165,29558112098904,192.444,232.222,216.667,259.667
166,29558127236265,190,235,214.667,262.667
167,29558142113616,186.7,238.7,212.5,266
168,29558160283401,184,244,210,268.5
169,29558189237148,181.5,245,207.5,272
170,29558220975054,175,253,203.5,278
171,29558251470582,171,260.5,199,284.5
172,29558282637249,169.667,262.667,197.5,287
173,29558315165499,165.5,268.5,0,0
174,29558346546087,161.5,274.5,0,0
175,29558375754579,160,279.5,0,0
176,29558408504094,157.5,282.5,186,306
177,29558439751788,155.333,286.167,0,0
178,29558469986172,152.6,290.5,0,0
179,29558501579223,149.25,293.75,0,0
180,29558533322880,150,295.5,0,0
181,29558564215038,148,299.5,0,0
182,29558596192974,143.5,302.5,0,0
183,29558627085591,139.8,304.8,0,0
184,29558660480460,135.5,306.5,0,0
185,29558689200603,0,0,0,0
186,29558721649041,129.75,307.25,0,0
187,29558751543495,130,307.5,0,0
188,29558782823346,129.5,308,158,329.5
189,29558814594111,131.5,306.5,161.8,326.8
190,29558846457054,138.6,306,171,323
191,29558877434667,150,303.5,181.75,320.25
192,29558908330146,160.636,298.455,192.25,316.75
193,29558938781421,166.182,296,197,314.5
194,29558969854479,178.5,292,206.4,309.4
195,29559002356944,190,285.5,218.5,304.5
196,29559032577666,198.364,280.545,230,299.333
197,29559064459347,205.667,277.667,235.4,296.4
198,29559096755397,216,272,246,290.5
199,29559127561317,228,265,256,285
200,29559158668962,236.111,260.222,266,278.5
201,29559189108249,241.267,256.6,271.5,275.5
202,29559221586063,252.727,250.364,283.4,269.2
203,29559251692710,262.222,244.222,294,262.5
204,29559283391844,273.786,236.429,304.4,255.2
205,29559313436418,278.889,232.778,310,251.5
206,29559345834690,288.75,226.667,320.333,244.833
207,29559377436570,298.833,219.167,330.667,237.167
208,29559409156170,308.889,210.778,341,229
209,29559440177253,320.333,202.667,352.25,221
210,29559471519798,325.222,199.556,357.5,217.25
211,29559501302121,337.769,190.538,369.5,209
212,29559533004549,349.588,182.412,380,201
213,29559563258805,355.588,178.412,387.4,196.2
214,29559595383081,368.25,170.333,399.5,188
215,29559627681048,378.818,162.545,410.5,180
216,29559665207484,388.111,156.222,420,172
217,29559692155131,398,149.5,429,164.5
218,29559721226247,399.5,146.5,433,160.5
219,29559752270631,406,142.5,439,154.5
220,29559783271329,410,138,443.6,148.2
221,29559813269733,411.667,134.167,447.5,142.5
222,29559830967666,413.5,132.5,449.333,140.333
223,29559847533246,414.167,132,450.25,138
224,29559877794684,415.333,130.167,450.667,135.667
225,29559907483992,415.8,128.2,451.667,132.333
226,29559939134445,416,126,452.333,129.333
227,29559971012427,415,127,451,128
228,29560000987368,414.444,124.333,450.5,126
229,29560033092123,411.571,124.286,448.333,124.667
230,29560063596588,410,123.5,446,124
231,29560098877812,406,123.5,441.667,123.667
232,29560128886395,402.5,123.333,440,123.5
233,29560158216387,398.545,124.182,435.333,124.333
234,29560188935421,394.364,124.545,431,126
235,29560221208386,392.5,125.667,429.667,126.667
236,29560251897342,390,125.5,424.5,129.5
237,29560288079961,383,128,402.667,134.667
238,29560314363462,376.556,128.889,412.333,136.333
239,29560345194492,374.8,129.2,409,138.5
240,29560376401119,366.333,132.667,400.75,143.25
241,29560391766954,362.231,134.231,396,146
242,29560409913627,358.8,135.2,391.6,148.8
243,29560439234034,350,139.5,381,155.5
244,29560454568981,346,141.5,376,158.5
245,29560485366936,338,144.182,370,162.5
246,29560517129304,328.5,148.75,358.6,169.6
247,29560547980530,318.231,154.231,346.667,177.167
248,29560580185347,310,160,0,0
249,29560610901303,304.231,162.231,0,0
250,29560643505396,294.25,168.333,315,198
251,29560674753630,285.5,174.5,304,205.5
252,29560704957126,276.364,180.545,292,213.5
253,29560736473092,274,184,286.25,217
254,29560767584922,266,190,274,225
255,29560797846360,257.667,196,262.75,232
256,29560814014338,254,200,258.6,234.8
257,29560829264775,250.3,202.3,253,238.5
258,29560845832623,247.8,204.2,249,241.5
259,29560860899433,244.3,208.6,244.333,244.333
260,29560877264430,242,210.333,240,247.333
261,29560908109716,239,214.5,236.2,250.2
262,29560938076719,236,219.5,229.333,255.333
263,29560969757763,229.25,224.5,222.5,261
264,29561001440724,227,227,219.333,263.333
265,29561032470690,223.8,232.2,213.5,268
266,29561051148156,222.333,236.333,210.667,270.667
267,29561080449096,217.5,240.5,205.667,274.667
268,29561098206159,215.5,242.5,203.333,276.333
269,29561113452303,213.667,244.333,0,0
270,29561128337133,212,247,198.5,281
271,29561142260115,210.25,248.583,196.667,282.667
272,29561172560433,208.5,250.7,195.333,284.333
273,29561189081652,207.8,252.2,193.5,286.5
274,29561221294596,206,255.5,191,290
275,29561251481622,204,258.25,190.333,291.333
276,29561282563023,204,259.5,190,293
277,29561297970978,202.182,260.545,190,294.5
278,29561313932352,202.25,261,190.5,295.5
279,29561331504789,201.333,261,191.5,296.5
280,29561361429834,203.333,262.167,193.5,297.5
281,29561392452429,203.667,262.556,195,297.5
282,29561423131773,205,262,198.667,297.667
283,29561454328059,208,262,203,297.5
284,29561487266709,212,259.5,208.667,296.333
285,29561518388448,212.778,259.111,212.333,295.333
286,29561548827681,217.5,256.5,218.8,293.4
287,29561579932896,222.385,254.385,226.5,290.5
288,29561611373883,230,251,236.25,286.75
289,29561642078877,229,250,241,284.5
290,29561673568248,236.846,246.538,250,280.5
291,29561704304994,243.5,242.5,259.2,275.6
292,29561736897585,250,240.5,268,270.5
293,29561768385147,255,235,277.2,265.2
294,29561802977655,262.231,232.231,286.2,259.2
295,29561831024445,265.5,230.5,291,256
296,29561844759453,268.5,228.5,295.2,253.2
297,29561864176746,271.5,226.5,299.8,249.8
298,29561892511950,278.692,222.538,308.6,243.6
299,29561909114412,282.5,220.6,313,240.25
300,29561925394224,286.5,218.6,317.2,237.2
301,29561954076189,289.667,216.333,322,233.5
302,29561970762810,293.667,214.333,326,230.5
303,29561989905378,296.929,212.643,331,226.5
304,29562017511123,304.4,208.5,339.25,220
305,29562048731925,308.5,206,344,216
306,29562080024439,317.667,201.667,352,209.5
307,29562110658963,324.286,196.357,360.2,202.2
308,29562142848984,331,191,367.667,195.667
309,29562173424621,336,190,371,192.5
310,29562205446756,342.636,184.455,378.333,186.333
311,29562236789247,347.75,180,385.333,180
312,29562267002463,356,176.333,392,174.5
313,29562283891071,358.375,172.75,395,171.667
314,29562315086655,361.5,170.5,397.333,169.333
315,29562346690101,366.636,166.364,402.333,164.333
316,29562376114053,371.2,162.2,407,160
317,29562407264277,374.636,158.364,410.333,156.333
318,29562425167923,375.667,156.333,411.667,154.667
319,29562454514520,377.333,154.833,413,153
320,29562486362343,380,151.5,414.667,150.333
321,29562517072872,379.2,148.8,415.5,148.5
322,29562531645906,379,146,416,147.5
323,29562548029425,379.5,146.5,416,147
324,29562563082222,379,146,415.667,146.333
325,29562595013988,379.091,144.364,415.667,146.333
326,29562612791463,380,143.5,415.5,146
327,29562625923939,378.538,142.154,414.5,146
328,29562659107857,377.5,140.6,413.5,146.5
329,29562690375990,378,139.5,412.5,147
330,29562721299171,375.333,138.167,410,148
331,29562751585530,374,137.5,406.5,149.5
332,29562782084487,369.5,136.5,402.667,151.667
333,29562800749695,368.455,136.182,400.667,152.667
334,29562829901244,366.333,136.333,398.333,154.333
335,29562862011507,363.5,136.5,393.333,157.333
336,29562893459622,360.333,137.333,387.5,160.5
337,29562922280178,356,138,381.333,164.333
338,29562939921573,353.5,138.5,377.75,166.25
339,29562953956767,0,0,374,168.5
340,29562985189827,349.5,140.5,370.333,170.333
341,29563002040608,348,141.5,366.5,172.5
342,29563017427800,346,143.5,363,174.5
343,29563032968568,341.5,144.5,359,176.5
344,29563048334970,338.625,146.375,354.75,179.25
345,29563065566397,338,147.5,350,181.5
346,29563081669656,334,151,346.2,183.6
347,29563112033721,332,151.5,341,186.5
348,29563142590782,326,155.5,332,191.5
349,29563173019053,317.5,160.5,322,196.5
350,29563205182884,314.333,162.333,317,199.5
351,29563235861769,307,168.5,308,204.5
352,29563268442561,302,172.5,299,209.5
353,29563299351810,294.75,178.667,290.667,214.667
354,29563329864078,292.333,182.333,286,217.5
355,29563361250633,285.667,186.333,278,222.5
356,29563391800809,278.556,192.778,270.8,227.4
357,29563423349931,273.111,197.333,263.333,232.333
358,29563438952340,272,199,260.333,234.333
359,29563457527638,266.8,202.8,257,237
360,29563485852879,264.5,204.5,253.667,239.667
361,29563504735815,262,206.5,250.667,241.667
362,29563533526968,258,211.5,245.5,246.5
363,29563564878234,251.143,216.286,240.667,250.667
364,29563583236398,248.714,218.143,238.5,253
365,29563611730497,246.444,220.444,236.5,255
366,29563641743886,242,226,233.333,259.333
367,29563673033241,237,226.5,230,263.5
368,29563705922940,233.667,230.333,227.667,266.667
369,29563736961492,232.364,232.182,227,268
370,29563768256679,228.636,234.818,225,271
371,29563798645125,225,236.5,224.5,274
372,29563835240952,223,242,224,276.5
373,29563861572918,222,241,224,278
374,29563891899210,219.857,243,224.5,279
375,29563923236139,218.818,244.545,226,280.5
376,29563955673588,217,245.5,228,280.5
377,29563990921224,218.364,246.364,231.333,280.667
378,29564018585721,219.75,247.25,233,280.5
379,29564047884177,219,247,237,280
380,29564079519726,221,248,241.333,278.333
381,29564111692197,224,247,243.5,277.5
382,29564142325911,225.5,246.5,248.5,275
383,29564174699883,227,246,253.8,272.4
384,29564204514309,233.667,245.667,259.5,269.5
385,29564236819377,234.6,244.3,262.5,267.5
386,29564268795666,239.333,242.667,269,263.75
387,29564298674190,244.5,240.833,275.667,259.667
388,29564330160240,249.5,238.5,282,255.333
389,29564361553491,255.5,236.5,288.667,250.667
390,29564394189444,258.364,234.818,292.333,248.333
391,29564423562555,264.455,232,298.333,244.333
392,29564454891627,270.3,228.7,305,239.5
393,29564485212087,274,228.333,308.667,236.667
394,29564503309404,276.429,225.143,311.333,234.333
395,29564516758428,279,223,314.5,232
396,29564534810466,282.545,222.182,318,229.5
397,29564550963270,285.5,220.5,321.2,227.2
398,29564564124528,288.636,218.364,324.667,224.667
399,29564581404474,292.231,216.231,327.75,222.25
400,29564596042551,294.364,214.364,330.667,219.667
401,29564612110224,298.231,212.231,334,217.5
402,29564626486914,300.8,210.2,337.5,215
403,29564657985627,304.4,208.1,340.667,212.667
404,29564675170236,307,205,343.8,210.4
405,29564689261941,312,204,346.75,208.25
406,29564704951911,314.75,200.5,350,205.833
407,29564719321797,316.769,198.769,353,203.5
408,29564736338034,320.231,196.231,356,201.5
409,29564751544488,322.444,194.333,358.8,199.4
410,29564782736697,328,191,361.333,197.333
411,29564813962008,331.8,186.2,367.667,192.667
412,29564845188804,336.7,182.5,372.333,189.333
413,29564876698992,0,0,376.5,186
414,29564892228771,0,0,378.5,184
415,29564924924070,346,175,381.333,182.333
416,29564954749539,349.667,168.667,384.5,179.5
417,29564986087575,353.5,164.5,388,176.5
418,29565016681518,355.333,162.833,388.667,175.667
419,29565032763663,356.417,160.75,390,174.5
420,29565065264049,360,157.5,391.667,172.667
421,29565096766434,362,153.5,392.667,171.333
422,29565127294011,362.455,150.636,393.5,170
423,29565157546188,364,149.5,393.5,169.5
424,29565188748954,363.571,147,392.5,169
425,29565219949533,363.667,144.667,391.333,168.667
426,29565252891423,363.5,144.5,389.667,168.667
427,29565282843171,363.5,142.5,388.5,169
428,29565314907858,364,141.5,386.333,169.667
429,29565345573054,361.8,140.8,383.5,170.5
430,29565377064855,360.4,140.6,380,171.5
431,29565409258575,359.5,140.5,377.5,172.5
432,29565440210214,357.667,140.667,373.5,173.5
433,29565470908998,356,143,368.5,175.5
434,29565501069645,352.462,142.615,364.333,177.333
435,29565533358027,351.667,144,361.5,178.5
436,29565563775390,348,146,355.5,181
437,29565579365352,345.667,146.333,0,0
438,29565595151496,0,0,0,0
439,29565610926624,341.667,148.556,0,0
440,29565627287841,339.5,150.5,0,0
441,29565642786597,335,152,0,0
442,29565658218825,336,153.5,0,0
443,29565673808976,332.5,154.6,0,0
444,29565704038932,329.333,156.444,0,0
445,29565721793970,326.833,157.833,0,0
446,29565737162424,326,159.5,324.5,196.5
447,29565752300352,321,160.5,321.5,198
448,29565767795031,320,163.5,318.25,199.75
449,29565783403326,315,165,314.667,201.667
450,29565798358707,312.333,168,312,203.333
451,29565830849373,312,168.5,308.667,205.667
452,29565862506927,306,172.5,302.2,209.6
453,29565892279665,300,177,296,213.5
454,29565924066981,296,180,292.5,216
455,29565953946963,288.857,183.857,287,220.5
456,29565987203349,283,188.5,282,224.5
457,29566001186217,280.182,190.455,279.5,226.5
458,29566018127988,277.5,192.5,277,228.5
459,29566033289028,274.5,194.333,274.667,230.667
460,29566048254183,272.25,196.333,272.5,232.5
461,29566064858049,269.5,198.5,270.333,234.333
462,29566095137955,266.7,200.5,268.333,236.333
463,29566127077929,261.2,204.8,264.333,240.333
464,29566141533864,259,206.5,263,242
465,29566173175488,258,208,0,0
