Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:45:48
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
115,28893523257,720773451524164,302.313,209.75,316.5,176
116,28913532795,720773467279659,302.267,209.6,316.5,176
117,28933541847,720773483041427,302,209.938,316.5,176
118,28953552492,720773499710565,302.294,209.882,316.5,176
119,28973565162,720773514411264,302,209.938,316.5,176
120,28993576131,720773532912821,301.941,209.824,316.5,176
121,29013584832,720773552919437,301.941,209.824,316.5,176
122,29033595477,720773577655667,301.941,209.765,316.5,176
123,29053608066,720773593174481,302.1,209.55,316.5,176
124,29073619440,720773612967800,302,209.526,316.5,176
125,29093628978,720773640810530,301.813,209.438,316.5,176
126,29113637706,720773656329344,302,209.526,316.5,176
127,29133648351,720773672985080,302,209.526,316.5,176
128,29153661210,720773693066977,302,209.526,316.5,176
129,29173672287,720773717688289,301.842,209.526,317,176
130,29193681285,720773734450673,302.053,209.421,317,176.5
131,29213691741,720773753023519,302,209.667,317,176.5
132,29233704816,720773779822575,302.05,209.9,317,176.5
133,29253715488,720773795505355,302.174,209.696,317,176.5
134,29273724540,720773813044792,302.217,209.696,317,176.5
135,29293741746,720773833095892,302.348,209.696,317,176.5
136,29313748125,720773857929075,302.429,209.905,317,176.5
137,29333757096,720773873606152,302.261,209.87,317,176.5
138,29353764285,720773893099770,302.35,209.8,317.333,176.667
139,29373773877,720773913111519,302.333,209.952,317.333,176.667
140,29393784846,720773936056677,302.35,209.8,317.5,177
141,29413797705,720773953108211,302.4,210.4,317.5,177
142,29433808782,720773983274400,302.235,210.588,0,0
143,29453817321,720773999237205,302.444,209.944,318,178
144,29473828236,720774015600939,302.684,210.053,318,178
145,29493841500,720774033156631,302.5,210.2,318,177.5
146,29513854737,720774053177789,302.684,210.053,318.333,177.333
147,29533866084,720774076631383,302.65,209.95,318.333,177.333
148,29553874758,720774093201286,302.65,210.2,318.5,177.5
149,29573885781,720774113181667,302.762,210.333,318.5,177.5
150,29593899180,720774139417253,302.667,210.333,318.667,177.667
151,29613910230,720774155825472,302.7,210.5,318.667,177.667
152,29633918877,720774173282784,302.579,211.105,319,177.5
153,29653929441,720774193264876,302.667,211,319,178
154,29673942489,720774213238414,302.684,211.158,319,178.5
155,29693955294,720774233352533,302.722,210.722,319,178.5
156,29713966020,720774253275598,302.75,211,319.333,178.333
157,29733974478,720774280661507,302.9,211.2,319.5,178.5
158,29753985852,720774295829863,302.684,210.895,319.5,178.5
159,29773999521,720774313315121,302.895,210.789,319.5,178.5
160,29794010220,720774333328295,303,211.1,319.667,178.667
161,29814018894,720774357894001,303.263,211.316,319.667,178.667
162,29834030214,720774373661187,303.316,211.158,320,178.5
163,29854043343,720774393363540,303.429,211.333,320,178.5
164,29874056796,720774413386125,303.316,211.158,320,178.5
165,29894067765,720774436512073,303.421,212.053,320,179
166,29914076493,720774453447548,304.071,211.929,320,179.5
167,29934087597,720774473404831,304.2,212.133,320.333,179.333
168,29954100996,720774493431978,304.2,212.133,320.333,179.333
169,29974111965,720774514520765,304.056,211.833,320.333,179.333
170,29994120639,720774533457756,303.941,211.882,320.333,179.333
171,30014131986,720774562697756,304.158,211.842,320.5,179.5
172,30034141065,720774577517080,304.238,211.381,320.5,179.5
173,30054157839,720774593490720,304.368,211.842,320.5,179.5
174,30074160708,720774613466824,304.25,211.85,320.5,179.5
175,30094169733,720774639399573,304.444,211.944,320.5,179.5
176,30114177219,720774655527768,304.625,211.625,320.5,179.5
177,30134186568,720774673522316,304.944,211.611,320.667,179.667
178,30154197240,720774693531783,304.882,211.471,320.667,179.667
179,30174210099,720774717466722,304.6,211.7,320.667,179.667
