Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 20:6:10
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
141,1263296030922,722007817327565,26,477,0,0
142,1263396003066,722007917203522,35,469,313,190
143,1263495970269,722008017156186,47,461,294,188
144,1263595939416,722008117155045,47,461,315,190
145,1263695911560,722008217135940,39,467,0,0
146,1263795885594,722008317195823,65,441,0,0
147,1263895858683,722008417058377,33,469,313,188
148,1263995829342,722008517043549,33,469,0,0
149,1264095800892,722008616969693,47,461,294,186
150,1264195769931,722008717009045,71,435,0,0
151,1264295736540,722008817019881,33,469,313,188
152,1264395705309,722008916867892,31,473,0,0
153,1264495675941,722009016975111,23,480,315,190
154,1264595645034,722009116871599,33,469,0,0
155,1264695616746,722009216887568,53,438,411,276
156,1264795587054,722009316772079,47,461,0,0
157,1264895552448,722009416704212,24,476,0,0
158,1264995521190,722009516685962,57,445,311,190
159,1265095487907,722009616689384,65,439,0,0
160,1265195458323,722009716724743,63,441,0,0
161,1265295430224,722009816575036,35,467,0,0
162,1265395397751,722009916580739,67,496,0,0
163,1265495368140,722010016606688,53,438,0,0
164,1265595336612,722010116526274,53,438,0,0
165,1265695306650,722010216543098,53,438,0,0
166,1265795270316,722010316452989,33,469,0,0
167,1265895240678,722010416411070,33,469,0,0
168,1265995208556,722010516428750,63,441,312,190
169,1266095177730,722010616400234,53,451,295,188
170,1266195144042,722010716305562,23,477,0,0
171,1266295117239,722010816358602,72,434,315,190
172,1266395086224,722010916297293,17,495,411,276
173,1266495057234,722011016200910,33,468,0,0
