Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:52:54
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
63,459256520466,721203789590058,322,212,300.333,180.667
64,459356495364,721203889547569,320.571,211.857,300.5,181
65,459456469371,721203989601464,320.571,211.857,300.5,181
66,459556445592,721204089492534,320.889,211.444,300.5,181
67,459656420517,721204189471432,321.75,211.5,300.333,180.667
68,459756390420,721204289492819,321.125,211.25,300.333,180.667
69,459856363833,721204389402995,320.8,211.3,300.333,180.667
70,459956333385,721204489438639,320.538,210.846,300.333,180.667
71,460056303180,721204589338549,320.643,210.714,300.667,180.333
72,460156283856,721204689316022,320.6,210.6,300.667,180.333
73,460256254515,721204789257280,320.692,210.385,300.5,180
74,460356228252,721204889231330,320.417,210.5,300.5,179.5
75,460456205040,721204989229619,320.385,210.615,300.5,179.5
76,460556183718,721205089185990,320.357,210.714,300.5,179.5
77,460656161532,721205189175725,319.909,210.636,300.5,179.5
78,460756136754,721205289282088,319.909,210.636,300.5,179.5
79,460856108871,721205389130670,319.917,210.833,300.5,179.5
80,460956082608,721205489069076,319.917,210.833,300.333,179.667
81,461056052322,721205589199678,319.625,211.25,300.5,180
82,461156028516,721205689041986,319.625,211.25,300.5,180
83,461256002388,721205789039134,320.2,212,300,180
84,461355976368,721205889045693,319.5,212.5,300,180.5
85,461455952508,721205989004345,319,211,300,180.5
86,461555927487,721206088924501,319.714,210.429,300.333,180.667
87,461655897417,721206188990373,322,212,300.333,180.667
88,461755870776,721206288937619,322,211.5,300.5,181
89,461855842002,721206388848079,320.833,211.833,300.333,181.333
90,461955816927,721206488789337,320.889,211.444,300.5,181.5
91,462055794336,721206588854923,321.667,212,300.5,181.5
92,462155765589,721206688899122,321.4,211.4,300.667,181.333
93,462255739569,721206788806161,322,211.286,300.667,181.333
94,462355717599,721206888712630,322,211.286,300.667,181.333
95,462455693226,721206988712059,321.917,210.833,301,181
96,462555667341,721207088728598,321.917,210.833,301,180.5
97,462655642401,721207188710634,321.917,210.833,301.333,180.667
98,462755614545,721207288707497,321.462,210.846,301.5,180.5
99,462855589794,721207388587161,321.333,211.333,301.667,180.333
100,462955562289,721207488557789,320.727,211,301.5,180
101,463055534379,721207588502184,320.5,210.75,301.5,179.5
102,463155509304,721207688552371,320.455,210.636,301.5,179.5
103,463255483338,721207788512164,320.545,210.818,0,0
104,463355459505,721207888431750,320,210.818,301,179.5
105,463455434457,721207988480512,319.917,210.833,300.5,179.5
106,463555404441,721208088487641,319.909,210.636,300.333,179.667
107,463655377800,721208188382703,319.917,210.833,300.333,179.667
108,463755348972,721208288329093,319.917,210.833,300,180.5
109,463855323978,721208388297156,319.917,210.833,299.667,180.333
110,463955301414,721208488261226,320,210.818,299.5,180.5
111,464055272586,721208588211324,320.545,210.818,299.5,180.5
112,464155246647,721208688264648,320.455,210.636,299.5,181
113,464255224704,721208788218167,320.714,211.143,299,181
114,464355200223,721208888132335,320.714,211.143,299.5,181.5
115,464455174365,721208988194499,321,211,300,182
116,464555152017,721209088209898,321.75,211.5,300.5,181.5
117,464655124134,721209188231570,321.667,212,300.667,181.333
118,464755102866,721209288101253,321.75,212.25,301,181
119,464855077440,721209388027112,321.667,212,301.333,180.667
120,464955053256,721209488081292,321.667,212,301.5,180.5
121,465055026966,721209587997171,321.75,212.25,301.5,180.5
122,465155000325,721209687934436,321.75,211.5,301.667,180.333
123,465254972442,721209788053062,321.75,211.5,301.667,180.333
124,465354943128,721209887887100,321.75,211.5,301.667,180.333
125,465454912464,721209987832350,321.222,211.111,301.5,180.5
126,465554884743,721210087891663,321.25,210.875,301,180
127,465654856806,721210187794709,320.583,210.75,302,180
128,465754831461,721210287876264,320.6,210.6,301,179.5
129,465854808060,721210387780737,320.6,210.6,300.5,180
130,465954779691,721210487866854,320.615,210.385,300.5,180
131,466054753293,721210587664678,320.5,210.5,300,180
132,466154729919,721210687728553,320.385,210.615,300,180.5
133,466254708408,721210787646713,320.417,210.5,299.667,180.333
134,466354685952,721210887598806,320.273,210.636,299.5,180.5
135,466454661039,721210987576279,320.417,210.75,299.5,180.5
136,466554637044,721211087689771,320.444,210.778,299.5,180.5
137,466654610538,721211187606506,319.25,210.5,299.667,180.667
138,466754581602,721211287575138,319,211,300,180.5
139,466854554799,721211387555463,322,212,300.333,180.667
140,466954529886,721211487486740,320.111,211.556,300.5,181
141,467054503542,721211587475333,320.111,211.556,300.5,181
142,467154479898,721211687518962,320.286,211.857,300.5,181
143,467254455039,721211787444536,320.286,211.857,301,181
144,467354425266,721211887346442,320.429,211.143,301,180.5
145,467454398814,721211987323630,320.75,212.25,301.333,180.667
146,467554370364,721212087392638,321.75,212.5,301.333,180.667
147,467654345613,721212187298536,321.75,211.5,301.333,180.667
148,467754322401,721212287254622,321.667,212.667,301.333,180.667
149,467854294761,721212387280286,321.8,210.9,301.333,180.667
150,467954270010,721212487159094,321.917,210.833,301,180.5
151,468054243288,721212587114325,321.909,210.636,301,180.5
152,468154218132,721212687216411,321.5,210.5,301,181
153,468254186523,721212787142840,321.909,210.364,300.5,180.5
154,468354161637,721212887102063,321.75,210.25,300.333,180.667
155,468454134240,721212987024500,321.909,210.364,300.333,180.667
156,468554108139,721213087138278,321.25,210.417,300,180.5
157,468654079176,721213187076114,321.333,210.667,300,180.5
158,468754057071,721213287061571,320.75,210.333,300,180.5
159,468854030781,721213386998266,320.538,210.615,300,180.5
160,468954006489,721213486910437,320.545,210.818,300,180
161,469053982845,721213586850269,319.7,210.9,300,180
162,469153957851,721213686820043,319.625,211.25,300.5,180
163,469253927889,721213786821754,319.5,212.5,300.5,180
164,469353901383,721213886901883,319,211.167,300.5,180
165,469453871232,721213986772707,320,211.6,300,180.5
166,469553846211,721214086708261,320,211,300.333,180.667
167,469653827319,721214186811773,320,214,300.333,180.667
168,469753801785,721214286694859,319.333,211.667,300.333,180.667
169,469853775630,721214386666058,319,211.5,300.5,181
170,469953752553,721214486661495,320.429,211.143,300.333,181.333
171,470053727208,721214586725941,320.889,211.444,300.333,181.333
172,470153695599,721214686619577,321.5,212.5,300.5,181.5
173,470253670605,721214786624140,321.909,211,300.5,181.5
174,470353642884,721214886484983,321.917,210.833,300.5,181.5
175,470453616891,721214986477569,322.083,210.75,300.667,181.333
176,470553589062,721215086551710,321.857,211,300.667,181.333
177,470653561503,721215186493253,322.583,210.917,300.667,181.333
178,470753536428,721215286387459,322,210.818,301,181
179,470853510138,721215386453901,321.667,210.667,301,180.5
180,470953482579,721215486365788,321.75,210.75,301.333,180.667
181,471053459070,721215586327862,321.1,211,301.5,180.5
182,471153434022,721215686281096,321.125,211.25,301.5,180.5
183,471253406436,721215786250299,321.25,211.75,301.5,180
184,471353381037,721215886376909,320.455,210.636,302,180
185,471453355071,721215986214084,320.6,210.7,301.5,179.5
186,471553331508,721216086201822,320.455,210.636,301.5,179.5
187,471653307648,721216186188705,320.6,210.7,301.5,179.5
188,471753278550,721216286232904,320.455,210.636,301,180.5
189,471853255635,721216386253436,322,211.5,300.667,180.333
190,471953231235,721216486180150,320.889,211.444,301,180.5
191,472053202461,721216586147928,321.667,212,301,181
192,472153177359,721216686076923,321.556,211.444,300.667,181.333
193,472253149800,721216786020748,321.25,211.5,300.5,181.5
194,472353123564,721216885935771,321.714,210.429,300.333,181.667
195,472453095924,721216985930638,322.333,211.167,300.5,182
196,472553068041,721217085972556,324,211.5,300.5,182
197,472653042912,721217185936626,324,211.5,300.5,182
198,472753016865,721217285845661,324,212,300.5,182
199,472852993032,721217385906685,321.25,210.75,300.667,181.667
200,472952967930,721217485785208,321.4,212,300.667,181.333
201,473052937590,721217585768954,321.75,211.5,301,182
202,473152911138,721217685714204,321,214,0,0
203,473252882094,721217785691391,320.429,211.143,301.333,180.667
204,473352859773,721217885664016,322,211.5,301,180.5
205,473452840692,721217985697950,319.714,210.429,301.333,180.333
206,473552815239,721218085682266,319.5,212.5,301,179
207,473652788868,721218185717626,319.917,210.833,300.667,179.333
208,473752765710,721218285659454,319.75,210.75,300.5,179.5
209,473852740284,721218385688825,319.5,210.6,300.5,179.5
210,473952709836,721218485715630,319.636,210.636,300.333,179.667
211,474052685112,721218585533699,319.667,210.333,300.333,179.667
212,474152657445,721218685472961,320.083,210.417,0,0
213,474252636393,721218785428476,320.5,210.5,300,180.5
214,474352611345,721218885442449,320.5,210.5,299.667,180.333
215,474452587458,721218985444445,320.615,210.385,299.667,180.333
216,474552561411,721219085406519,320.643,210.714,300,180.5
217,474652535121,721219185312703,320.778,211.111,300,180.5
218,474752507508,721219285332093,321.6,211,300.5,181
219,474852482379,721219385390551,321.667,212,300.667,181.333
220,474952452012,721219485344640,322,211.5,300.667,181.333
221,475052424534,721219585301582,321.222,212.111,301,181.5
222,475152396813,721219685182101,320.75,212.25,0,0
223,475252371711,721219785193222,320.583,212.25,302,181
224,475352348445,721219885148737,320.4,212.3,302,181
225,475452320211,721219985166132,320.545,212.364,301.5,181
226,475552293921,721220085232859,320.444,211.889,301.333,180.667
227,475652270439,721220185084007,320.286,211.857,301.333,180.667
228,475752249171,721220285105679,320,211.375,301.5,180.5
229,475852222773,721220385107675,320.111,211.556,301.333,180.667
230,475952197941,721220485053780,322,212,301,180.5
231,476052174054,721220585070319,320.6,210.7,300.667,180.333
232,476152147656,721220685042089,320.6,210.7,300.5,180
233,476252117289,721220785001311,320.417,210.5,300,180
234,476352093429,721220884970514,320.5,210.5,300,180.5
235,476452067085,721220984925459,320.538,210.385,299.667,180.333
236,476552040984,721221084885252,320.5,210.5,299.667,180.333
237,476652017232,721221184785733,320.545,210.364,299.667,180.333
238,476751987837,721221284884682,320.5,210.5,299.667,180.333
239,476851957659,721221384860729,320.615,210.385,299.667,180.333
240,476951931126,721221484698474,320.5,210.5,299.667,180.333
241,477051901893,721221584652279,320.273,210.636,300,180.5
242,477151877061,721221684707600,320.455,210.636,300.333,180.667
243,477251853525,721221784610076,322,211.5,300.667,180.333
244,477351825561,721221884568443,320.429,211.143,301,180.5
245,477451796301,721221984634884,322,211.5,301,180.5
246,477551773062,721222084549623,322,211.5,301.333,180.667
247,477651748824,721222184537931,320.25,211.75,301.333,180.667
248,477751723965,721222284564736,320.5,212,301.333,180.667
249,477851697729,721222384470634,320.545,212.364,301.5,181
250,477951669738,721222484414458,320.4,212.3,301.5,181
251,478051647525,721222584424724,320.545,212.364,301.5,181
252,478151622369,721222684454380,321.286,212.571,301.333,180.667
253,478251598428,721222784342313,322,212,301.333,180.667
254,478351572354,721222884304102,321.667,212,301,180.5
255,478451545956,721222984338036,321.6,211,301,181
256,478551518262,721223084287848,320.727,211,300.5,180.5
257,478651493160,721223184269883,321.143,211,300.5,180.5
258,478751462658,721223284225114,320.643,210.714,300.333,180.667
259,478851435099,721223384154395,320.75,210.333,300,180
260,478951407270,721223484169223,320.615,210.385,300,180
261,479051382087,721223584114188,320.615,210.385,300.333,179.667
262,479151358767,721223684213422,320.357,210.286,300.333,179.667
263,479251330533,721223784087953,320.4,210.4,300.333,179.667
264,479351304216,721223884093371,320.154,210.538,300.333,179.667
265,479451280734,721223984028356,320,210.5,300.5,179.5
266,479551256874,721224083995848,320,210.818,300.5,179.5
267,479651225130,721224184077688,320.077,210.923,301,179.5
268,479751199920,721224284032063,320,210.75,301,180.5
269,479851173360,721224383978453,322,212,301,180.5
270,479951142993,721224483939672,320.167,211.167,301.333,180.667
271,480051118242,721224583927125,322,211.5,301.333,180.667
272,480151090305,721224683834164,320.429,211.143,301.333,180.667
273,480251065095,721224783767152,320.556,212.222,301.333,180.667
274,480351038778,721224883724093,321.167,212.5,301.333,180.667
275,480451015053,721224983714398,321.75,212.5,302,181
276,480550989843,721225083696148,321.6,212,0,0
277,480650959665,721225183667632,322,212,0,0
278,480750932970,721225283714683,322,212,0,0
279,480850904034,721225383601761,321.667,212,301,180.5
280,480950878932,721225483578378,321.667,212,301,180.5
281,481050856260,721225583624003,321.286,211.143,301,180.5
282,481150827378,721225683523628,321.125,211.25,300.667,180.333
283,481250801385,721225783630847,320.643,210.714,300.667,180.333
284,481350779334,721225883554710,320.615,210.385,300.5,180
285,481450754610,721225983471159,320.615,210.385,300.5,179.5
286,481550725728,721226083496823,320.385,210.615,300.5,179.5
287,481650704379,721226183545014,320.462,210.154,300.5,179.5
288,481750675956,721226283401580,320.462,210.154,300.5,179.5
289,481850649126,721226383476006,320.167,210.083,300.5,179.5
290,481950622296,721226483335994,319.875,209.75,300.5,179.5
291,482050597842,721226583320026,319.667,210.333,248.5,493.5
292,482150573847,721226683292080,319.909,210.364,244,483
293,482250548826,721226783258432,319.667,210.444,240,471
294,482350524993,721226883240182,319.667,210.667,240.5,464
295,482450500053,721226983284381,320.222,211.111,238,464.5
296,482550470118,721227083159767,320.6,210.7,235,464.5
297,482650443693,721227183137525,320.571,211.143,300.333,180.667
298,482750415108,721227283164045,320.429,211.143,238.5,460
299,482850390222,721227383227064,322,211.5,240.5,460
300,482950367253,721227483109580,321.222,212.111,242.5,461.5
301,483050339478,721227583045990,321,214,300.5,181.5
302,483150310569,721227683016048,321.2,211.9,300.667,181.333
303,483250287870,721227783083630,321.8,212.2,0,0
304,483350263740,721227883088763,242,456,302,182
305,483450235263,721227982941907,322,214,301,181
306,483550210566,721228082916528,241,457,301,181
307,483650182953,721228182980118,321.778,210.889,301.667,180.667
308,483750157149,721228282833548,322.545,210.818,301.667,180.333
309,483850129833,721228382934208,322,210.818,301.667,180.333
310,483950102166,721228482873184,322.083,210.417,301.667,180.333
311,484050077253,721228582885446,322.182,210.273,0,0
312,484150051152,721228682721481,321.75,210.125,301.5,179.5
313,484250023728,721228782712356,322,212,0,0
314,484350000381,721228882809880,322,212,301,179.5
315,484449975495,721228982785641,240,458,300.5,179.5
316,484549948044,721229082760833,321,210,300.333,179.667
317,484649922780,721229182705797,240,458,300,179.5
318,484749896922,721229282627664,240,458,299.5,180.5
319,484849873521,721229382540977,321.6,210,299.667,180.333
320,484949849796,721229482618254,321.167,210.5,299.5,180.5
321,485049820752,721229582628235,240,458,299.333,180.667
322,485149797891,721229682557801,321.333,210.667,300,181
323,485249773491,721229782531281,239,457,0,0
324,485349744906,721229882505047,239,457,299.5,181.5
325,485449719858,721229982394976,321.75,211.5,0,0
326,485549692326,721230082391269,321.5,212.5,300,181.5
327,485649666117,721230182328249,321.75,211.5,300.333,181.667
328,485749636992,721230282398398,321.5,210.5,300.5,181.5
329,485849614752,721230382400109,242,472,301,181.5
330,485949588300,721230482332242,238,456,0,0
331,486049563792,721230582186812,237,455,240.5,470
332,486149539716,721230682331386,321,211,301.5,181
333,486249514317,721230782118659,321.4,211,238.5,467.5
334,486349483869,721230882189093,322.077,210.923,302,180.5
335,486449456877,721230982063624,239,451,238,465
336,486549427779,721231082047370,240,452,238.5,465.5
337,486649402353,721231182097272,238.75,455.25,236.333,467.333
338,486749378844,721231282097272,236.2,457.6,231.5,470.5
339,486849350448,721231382037104,229.5,463.5,224,474.5
340,486949324077,721231482054499,321.333,209.667,301,179.5
341,487049300676,721231581938155,322,212,206,490.5
342,487149276735,721231681983780,321.4,210,300.333,179.667
343,487249246665,721231781888822,321.5,210.5,300.333,179.667
344,487349223237,721231881892244,322,212,300,180
345,487449199674,721231981829795,321.3,210.1,300,180.5
346,487549177974,721232081863444,321.231,210.231,300,180.5
347,487649153223,721232181757080,321.5,210.5,300,180.5
348,487749129687,721232281766205,320.8,211.3,300.333,180.667
349,487849103910,721232381696342,321.75,211.5,300.333,181.333
350,487949077890,721232481683795,322,211.5,300.5,181.5
351,488049050547,721232581673529,320.556,212.222,300.667,181.333
352,488149025688,721232681618208,320.4,212.3,300.667,181.333
353,488248995618,721232781593970,320.4,212.3,300.667,181.333
354,488348968356,721232881639025,320.4,212.3,301,182
355,488448940770,721232981556329,320.545,212.364,0,0
356,488548915938,721233081534657,320.7,212.3,302,181
357,488648892888,721233181507568,321.167,212.5,301.333,180.667
358,488748864843,721233281568021,321.667,212,301.333,180.667
359,488848838850,721233381456239,321.222,211.111,301.5,180.5
360,488948815530,721233481431431,321.125,211.25,301.333,180.333
361,489048794451,721233581442552,321.333,210.667,301.5,179.5
362,489148768242,721233681475915,320.917,210.417,301,179.5
363,489248743572,721233781480192,321.286,210.571,300.667,179.333
364,489348719766,721233881288852,321.167,210.5,300.667,179.333
365,489448693557,721233981258340,320.429,209.143,300.5,179
366,489548663352,721234081242372,320.5,209.5,300.5,179
367,489648639546,721234181372403,322,209.5,300.333,178.667
368,489748613418,721234281202735,319,209.5,300.333,178.667
369,489848587452,721234381193039,320,212,300.333,178.667
370,489948563592,721234481237524,319.833,209.833,300,179.5
371,490048534548,721234581128309,319.5,210.286,300,180
372,490148504478,721234681138289,319.909,210.364,300,179.5
373,490248477999,721234781077266,319.333,210.444,300,179
374,490348452924,721234880994000,319.1,211,0,0
375,490448430603,721234981075270,319.5,211.25,299.667,180.333
376,490548411495,721235080951511,319.5,211.25,299.667,180.333
377,490648386096,721235180948945,319.286,211.429,299.667,180.333
378,490748359860,721235281043902,319,212,299.667,180.333
379,490848332625,721235380882218,319.5,212.5,300,180.5
380,490948307199,721235480876800,320,211,300,180.5
381,491048278020,721235580999418,320.083,210.75,300,180.5
382,491148254538,721235680859121,320.125,211,300.5,180
383,491248226736,721235780849140,320.5,210.667,300.5,180
384,491348200662,721235880747624,320.083,210.417,300.333,179.667
385,491448171537,721235980819769,320.5,210.286,300.5,179.5
386,491548145166,721236080827468,320.545,210.364,300.667,179.333
387,491648120037,721236180640120,320.583,210.25,301,180
388,491748093720,721236280625862,320.545,210.364,0,0
389,491848066080,721236380695155,320.857,210.571,302,179
390,491948040951,721236480567975,321,212,302,179
391,492048010611,721236580543167,321.3,210.1,301,179
392,492147983025,721236680527198,321.25,210.25,301.5,179.5
393,492247955196,721236780499823,321.75,210.417,301.5,179.5
394,492347930094,721236880476155,321.909,210.364,0,0
395,492447906828,721236980533756,321.667,210.444,301.667,180.333
396,492547878540,721237080494120,321.917,210.833,301.667,180.333
397,492647852277,721237180376350,322,211.286,301.5,180.5
398,492747828822,721237280494405,321.5,212.5,301.333,180.667
399,492847807527,721237380350686,321.833,212.167,301.5,181
400,492947781183,721237480301353,322,212,302,181
401,493047756324,721237580275974,321,214,0,0
402,493147732437,721237680319318,321,214,0,0
403,493247706039,721237780262002,320.857,212.571,0,0
404,493347675672,721237880189572,321.167,212.5,301,182
405,493447651812,721237980192709,321.25,212,301,181
406,493547625522,721238080244322,322,211.5,301,181
407,493647599394,721238180144517,322,211.5,301,180.5
408,493747575534,721238280158775,320.556,211.111,300.667,180.333
409,493847546301,721238380095470,320.5,210.5,300.5,180
410,493947516123,721238480066384,320.615,210.385,300.5,180
411,494047489590,721238580017907,320.455,210.182,300.5,179.5
412,494147464407,721238680042716,320.4,210.3,300.5,179.5
413,494247439359,721238780014485,321.6,210,300.5,179.5
414,494347416093,721238879911544,321.6,210,300.667,179.333
415,494447387805,721238979917247,321.6,210,300.667,179.333
416,494547358680,721239079851091,321.6,210,300.667,179.333
417,494647335468,721239179976274,321.6,210,301,179.5
418,494747309961,721239279919243,321,208.667,301,180
419,494847279459,721239379837118,321.231,210.077,0,0
420,494947254654,721239479752426,321.5,210.286,301.5,179.5
421,495047226906,721239579837688,321.75,210.333,301,179
422,495147205773,721239679727332,321.091,210.636,301.5,180
423,495247180698,721239779704805,321.375,211.125,301.667,180.333
424,495347156730,721239879646633,321.167,211.167,301.667,180.333
425,495447130629,721239979691117,321.667,212,301.5,180.5
426,495547104258,721240079622680,321.667,212,301.5,180.5
427,495647076564,721240179563937,321.667,212,301.5,180.5
428,495747051381,721240279622395,321.167,212.5,301.333,180.667
429,495847020960,721240379540269,322,211.5,301.333,180.667
430,495946993428,721240479571066,320.833,211.833,301.333,180.667
431,496046965626,721240579595590,320.636,211.364,301,180.5
432,496146940416,721240679543121,320.714,211.143,301,180.5
433,496246917150,721240779479816,320.636,210.818,300.667,180.333
434,496346888862,721240879389136,320.455,210.636,300.667,180.333
435,496446862572,721240979460711,320.385,210.615,300.5,180
436,496546839063,721241079309863,320.5,210.5,300.5,179.5
437,496646817822,721241179283913,320.538,210.385,300.5,179.5
438,496746791397,721241279281917,320.417,210.25,300.5,179.5
439,496846766538,721241379236577,320.25,209.75,300.667,179.333
440,496946742651,721241479206921,320.286,209.857,300.667,179.333
441,497046716199,721241579173272,320.286,209.857,300.667,179.333
442,497146685859,721241679147323,320.25,209.75,300.667,179.333
443,497246661999,721241779154737,320.5,210,301,179.5
444,497346635682,721241879253687,320.545,210.364,301,179.5
445,497446609554,721241979087725,320.615,210.385,301,180
446,497546585802,721242079055788,320.615,210.385,301,179
447,497646556380,721242179034401,320.5,210.75,301.5,179.5
448,497746526013,721242279065198,320.714,211.143,301.5,180
449,497846499021,721242379112534,319,211,0,0
450,497946468978,721242478957979,318.583,212.25,302.5,179.5
451,498046440042,721242578897240,317.909,212.364,302.5,179
452,498146420583,721242678996475,317,214,302,178.5
453,498246395400,721242778840779,317.909,210.636,301.5,178.5
454,498346366167,721242878891252,318.4,210.3,300.667,178.333
455,498446337744,721242978796865,320.545,208.818,300,178.5
456,498546313182,721243078819107,321.083,208.167,299.333,178.667
457,498646288458,721243178728142,322.714,207.143,299,180
458,498746263464,721243278761506,324.357,206.286,298.667,179.667
459,498846238281,721243378669400,324.4,206.3,298.667,180.333
460,498946213503,721243478685369,325.556,206.222,299,181
461,499046184270,721243578750955,326.357,206.286,0,0
462,499146161706,721243678735556,326.455,206.636,300,181
463,499246136928,721243778579290,325.75,208.417,300.5,181.5
464,499346110476,721243878560755,325.75,209.5,0,0
465,499446086697,721243978545642,324.357,210.286,302,181.5
466,499546061595,721244078547353,324,212,302.667,181.333
467,499646031390,721244178444981,322.083,212.417,304,181
468,499746004668,721244278436141,321.667,214,304,182
469,499845975624,721244378455247,320.091,213.818,304,181.5
470,499945950765,721244478500587,319.25,214.417,304,181.5
471,500045927175,721244578367133,318.636,214.364,303,181
472,500145899265,721244678356012,318.583,214.25,0,0
473,500245870032,721244778400497,319.167,214.5,302.5,181
474,500345847036,721244878254496,319.333,213.333,302,181
475,500445822555,721244978329778,319.667,212.333,300.667,181.333
476,500545793754,721245078292422,320.75,211.25,299,181
477,500645768571,721245178183777,321.083,210.167,298.667,181.333
478,500745740769,721245278161535,322,208.818,298.5,181
479,500845714668,721245378190336,322.429,207.857,298,181
480,500945686974,721245478076844,323.818,207,298,180.5
481,501045659064,721245578177219,323.5,206.7,298,180.5
482,501145633881,721245678047472,323.667,206.333,298.5,180
483,501245607564,721245778038918,323.667,206.333,299,180
484,501345583866,721245877974472,323.636,206.636,300,178.5
485,501445558683,721245978057168,323.5,207.25,300.667,178.333
486,501545528505,721246077923144,323.286,208.571,0,0
487,501645501837,721246177898620,322.417,208.5,302.667,177.333
488,501745472928,721246277956507,321.25,209.5,0,0
489,501845447745,721246377908886,321.231,210.231,304.333,177.667
490,501945425127,721246477851855,320.9,211,304.5,178
491,502045396191,721246577797390,320.429,211.143,305,178.5
492,502145370171,721246677844155,320.444,211.889,304.667,179.333
493,502245348120,721246777820773,320.385,212.615,304.333,179.667
494,502345323585,721246877716405,320.5,212.75,303.333,180.667
495,502445295054,721246977735226,321.2,214,302.5,181.5
496,502545274056,721247077805659,321.125,213.25,301.667,182.333
497,502645246092,721247177629432,321.5,212.714,300.333,182.667
498,502745219721,721247277631714,321.909,212.364,299,183
499,502845193404,721247377591792,321.25,212.5,298.5,183.5
500,502945169490,721247477624299,321.25,210.5,298.333,183.667
501,503045145954,721247577527061,321.917,210.833,297.5,183.5
502,503145121122,721247677587799,321.909,210.364,297.5,183
503,503245097208,721247777464897,321.273,210.091,297.5,182.5
504,503345072079,721247877545596,321,212,298,181
505,503445041901,721247977515369,321.667,210,298.333,180.667
506,503545015206,721248077452635,320.889,209.444,299.5,179.5
507,503644986324,721248177542459,320.455,208.636,300,178.5
508,503744961168,721248277393037,320.417,208.75,301,177
509,503844937848,721248377283252,320.545,208.818,301.5,177.5
510,503944909776,721248477373361,320.417,208.75,302.5,177
511,504044880516,721248577241048,320.6,208.7,303.333,176.667
512,504144857547,721248677332584,320.889,209.444,303.5,176.5
513,504244833066,721248777228502,321.667,210,303.5,177.5
