frame,timestamp,framerate
279,16728749306712,60.7942
280,16728779812824,32.7803
281,16728811027659,32.036
282,16728828906897,55.9308
283,16728857585568,34.8691
284,16728889670586,31.1672
285,16728921072207,31.8455
286,16728936018003,66.9084
287,16728966344160,32.9748
288,16728981921513,64.1958
289,16728998491980,60.3483
290,16729013437533,66.9095
291,16729029788787,61.1574
292,16729045199280,64.8909
293,16729077557322,30.9042
294,16729092367524,67.521
295,16729106940288,68.6212
296,16729139530044,30.6845
297,16729170536061,32.2518
298,16729202320974,31.4615
299,16729233626394,31.9434
300,16729263273609,33.73
301,16729280000190,59.7851
302,16729295896764,62.9066
303,16729310546208,68.262
304,16729341454620,32.3537
305,16729373754990,30.9594
306,16729404252948,32.7891
307,16729420095522,63.1211
308,16729436716668,60.1643
309,16729452424080,63.6642
310,16729482666402,33.0662
311,16729514111493,31.8015
312,16729545343986,32.0179
313,16729575561252,33.0937
314,16729592244444,59.9406
315,16729607129139,67.1831
316,16729639631280,30.7672
317,16729670576682,32.315
318,16729701217551,32.6362
319,16729732702980,31.7607
320,16729764304590,31.644
321,16729794716688,32.8817
322,16729826193747,31.7692
323,16729857623853,31.8166
324,16729890224301,30.6744
325,16729919272575,34.4255
326,16729935770277,60.6145
327,16729967700369,31.3184
328,16729998089409,32.9066
329,16730015801004,56.4602
330,16730045398593,33.7865
331,16730075536209,33.1811
332,16730094167937,53.6719
333,16730123413230,34.1935
334,16730139469293,62.2818
335,16730155788660,61.2769
336,16730170971678,65.8631
337,16730204804622,29.557
338,16730232561513,36.0271
339,16730263633653,32.1832
340,16730295144327,31.7353
341,16730326328193,32.0679
342,16730356941846,32.6652
343,16730388317034,31.8723
344,16730420312601,31.2543
345,16730435822049,64.4768
346,16730467532631,31.5352
347,16730499164832,31.6134
348,16730530332444,32.0846
349,16730560882728,32.7329
350,16730576565111,63.7658
351,16730607312252,32.5233
352,16730623665207,61.151
353,16730638521228,67.3128
354,16730655568947,58.6589
355,16730686521099,32.3079
356,16730716753134,33.0775
357,16730748330984,31.6678
358,16730765581662,57.9687
359,16730780953032,65.056
360,16730809990236,34.4386
361,16730842329324,30.9223
362,16730872595325,33.0404
363,16730904011931,31.8303
364,16730936729181,30.5649
365,16730951713425,66.7368
366,16730982964548,31.9989
367,16731014355423,31.8564
368,16731046318428,31.2862
369,16731077495706,32.0746
370,16731109006731,31.7349
371,16731122448951,74.3925
372,16731140490405,55.4279
373,16731170040960,33.8403
374,16731202353750,30.9475
375,16731232725753,32.9251
376,16731248746149,62.4204
377,16731279057672,32.9908
378,16731295258644,61.7247
379,16731311124573,63.0281
380,16731332921349,45.8783
381,16731356966199,41.5889
382,16731372919257,62.6839
383,16731403795755,32.3871
384,16731420564240,59.6357
385,16731450935109,32.9263
386,16731469796229,53.0191
387,16731485074611,65.452
388,16731501027237,62.6856
389,16731532888668,31.3859
390,16731561102669,35.4434
391,16731592593309,31.7555
392,16731623927781,31.9137
393,16731640801917,59.2623
394,16731655079436,70.0402
395,16731669926952,67.3513
396,16731686459835,60.4855
397,16731717192639,32.5385
398,16731748632384,31.8069
399,16731763587792,66.8654
400,16731779255190,63.8268
401,16731795329505,62.211
402,16731826877844,31.6974
403,16731841659561,67.6511
404,16731873353268,31.552
405,16731905636790,30.9756
406,16731920553750,67.0378
407,16731935911188,65.115
408,16731967645638,31.5115
409,16731998639937,32.264
410,16732029440133,32.4673
411,16732060458570,32.2389
412,16732091957121,31.7475
413,16732108703871,59.7131
414,16732139976540,31.9768
415,16732169387073,34.0014
416,16732201194369,31.4393
417,16732232660304,31.7804
418,16732264106394,31.8005
419,16732294542819,32.8554
420,16732310155650,64.0499
421,16732326097044,62.7298
422,16732357403841,31.9419
423,16732388965491,31.684
424,16732420142607,32.0748
425,16732439710317,51.1046
426,16732467547047,35.9238
427,16732498299993,32.5172
428,16732529438526,32.1146
429,16732553787315,41.0698
430,16732577458107,42.2462
431,16732607107806,33.7272
432,16732623796884,59.9194
433,16732638279684,69.0474
434,16732655696439,57.416
435,16732671148755,64.7152
436,16732701045477,33.4485
437,16732733595381,30.7221
438,16732763980722,32.9106
439,16732779209748,65.6641
440,16732794652857,64.7538
441,16732826912781,30.9982
442,16732856754315,33.5103
443,16732872572211,63.2195
444,16732889347365,59.612
445,16732904130972,67.6425
446,16732920379194,61.5452
447,16732935360657,66.7492
448,16732967599278,31.0187
449,16732998332001,32.5386
450,16733016133317,56.1756
451,16733031151230,66.5871
452,16733045248551,70.9355
453,16733060367066,66.1441
454,16733076914691,60.4316
455,16733107724499,32.4572
456,16733123752509,62.3908
457,16733138712885,66.8432
458,16733154733875,62.4181
459,16733185332219,32.6815
460,16733201222448,62.9318
461,16733217202830,62.5767
462,16733248274376,32.1838
463,16733280207627,31.3153
464,16733298020688,56.1386
465,16733312055018,71.2538
466,16733330469531,54.305
467,16733341549143,90.2559
468,16733357377569,63.1775
469,16733388851685,31.7721
470,16733404946007,62.1337
471,16733420380827,64.7886
472,16733435368068,66.7234
473,16733467213785,31.4014
474,16733482532613,65.2791
475,16733513639502,32.1472
476,16733529340083,63.6919
477,16733561238909,31.3491
478,16733591423478,33.1295
479,16733622872295,31.7977
480,16733654311527,31.8074
481,16733686945698,30.6427
482,16733701787085,67.3791
483,16733732905773,32.135
484,16733764909521,31.2463
485,16733779507260,68.5038
486,16733794719168,65.738
487,16733811989799,57.9018
488,16733825864505,72.0736
489,16733857271580,31.84
490,16733888341884,32.1851
491,16733919957129,31.6303
492,16733935293588,65.2041
493,16733951724627,60.8604
494,16733967107742,65.0063
495,16733982812184,63.6763
496,16734014191422,31.8682
497,16734045704310,31.733
498,16734060836973,66.0822
499,16734076422588,64.1617
500,16734091853790,64.8038
501,16734108275001,60.8968
502,16734124240479,62.6351
503,16734154315617,33.2501
504,16734185535609,32.0308
505,16734216894462,31.8889
506,16734234930030,55.446
507,16734264187743,34.179
508,16734295351899,32.0881
509,16734315887532,48.6958
510,16734341493225,39.0538
511,16734373998390,30.7643
512,16734405319497,31.9274
513,16734436580799,31.9884
514,16734466590570,33.3225
515,16734497685498,32.1596
516,16734515524695,56.0563
517,16734545778276,33.0539
518,16734576390498,32.6667
519,16734608226117,31.4114
520,16734623764590,64.3564
521,16734640554459,59.5597
522,16734654953883,69.4472
523,16734672624816,56.5901
524,16734701281266,34.8962
525,16734733776225,30.774
526,16734749515011,63.5373
527,16734779573598,33.2684
528,16734795302259,63.5782
529,16734811302648,62.4985
530,16734841614873,32.99
531,16734874020003,30.8593
532,16734888982755,66.8326
533,16734905087148,62.0949
534,16734920044257,66.8578
535,16734936702555,60.0301
536,16734951486432,67.6413
537,16734982066740,32.7008
538,16735013751375,31.561
539,16735030581339,59.4178
540,16735060055322,33.9282
541,16735075729389,63.7997
542,16735108127688,30.8658
543,16735124063466,62.7519
544,16735138658397,68.5169
545,16735154038839,65.0176
546,16735170813534,59.6136
547,16735201134426,32.9806
548,16735218564681,57.3715
549,16735233328146,67.7348
550,16735264758684,31.8162
551,16735296323817,31.6805
552,16735326614739,33.0132
553,16735341712545,66.2348
554,16735357093203,65.0167
555,16735372444998,65.139
556,16735404256857,31.4348
557,16735421239911,58.8822
558,16735435684452,69.2303
559,16735467847824,31.0913
560,16735483647819,63.2912
561,16735498281144,68.3372
562,16735528585458,32.9986
563,16735544177364,64.1358
564,16735560862095,59.935
565,16735576864833,62.4893
566,16735595063130,54.9502
567,16735624099578,34.4395
568,16735639635648,64.3663
569,16735655093796,64.6908
570,16735687174683,31.1712
571,16735701958560,67.6413
572,16735716345267,69.5086
573,16735748688054,30.9188
574,16735780077876,31.8575
575,16735796327448,61.5401
576,16735810554558,70.2883
577,16735826869767,61.2925
578,16735857418296,32.7348
579,16735888727307,31.9397
580,16735920201153,31.7724
581,16735937299875,58.4839
582,16735951843479,68.7587
583,16735968167166,61.2607
584,16735982423841,70.1426
585,16736002197939,50.5712
586,16736013365058,89.5486
587,16736045004306,31.6063
588,16736076687915,31.5621
589,16736108116320,31.8184
590,16736139865512,31.4969
591,16736156716698,59.343
592,16736170692816,71.5506
593,16736185954809,65.5222
594,16736202573282,60.174
595,16736233020183,32.8441
596,16736248618947,64.1076
597,16736264323281,63.6767
598,16736295703734,31.867
599,16736312204541,60.6031
600,16736325893001,73.0542
601,16736341584807,63.7275
602,16736374382733,30.4897
603,16736389909650,64.4043
604,16736405681187,63.4054
605,16736420371887,68.0703
606,16736452121052,31.4969
607,16736468926662,59.5039
608,16736484534012,64.0724
609,16736513942547,34.0037
610,16736529589263,63.9112
611,16736546007909,60.9064
612,16736576031153,33.3075
613,16736591744532,63.64
614,16736624463348,30.5635
615,16736653825416,34.0575
616,16736685178410,31.8949
617,16736700894543,63.6289
618,16736716794735,62.8923
619,16736733185166,61.0112
620,16736748192225,66.6353
621,16736764591998,60.9765
622,16736794556490,33.3728
623,16736811182577,60.1464
624,16736826697398,64.4545
625,16736858403120,31.54
626,16736873601069,65.7984
627,16736889700764,62.113
628,16736904767169,66.3728
629,16736936434794,31.578
630,16736951200743,67.7234
631,16736966820432,64.0218
632,16736999218731,30.8658
633,16737013028691,72.4115
634,16737028939035,62.8522
635,16737060752757,31.433
636,16737077286018,60.4841
637,16737093014409,63.5793
638,16737108787485,63.3992
639,16737138690579,33.4414
640,16737157504476,53.1522
641,16737171862023,69.6498
642,16737201338112,33.9258
643,16737233043969,31.5399
644,16737263221923,33.1368
645,16737282160506,52.8023
646,16737311577249,33.9942
647,16737329003346,57.3852
648,16737357511080,35.0782
649,16737376990581,51.336
650,16737390353988,74.8312
651,16737419434203,34.3876
652,16737435334233,62.893
653,16737451685595,61.157
654,16737482052711,32.9304
655,16737503579649,46.4534
656,16737514180740,94.3299
657,16737529437927,65.5429
658,16737560705439,31.9821
659,16737576010551,65.3376
660,16737592292604,61.4173
661,16737623636418,31.9042
662,16737654136158,32.7872
663,16737686489853,30.9084
664,16737716891880,32.8925
665,16737734988468,55.259
666,16737764110803,34.3379
667,16737780460869,61.1618
668,16737794684199,70.307
669,16737825832155,32.1048
670,16737841913490,62.1839
671,16737858079443,61.8584
672,16737874579818,60.6047
673,16737903887940,34.1202
674,16737920407296,60.535
675,16737951054294,32.6296
676,16737982530273,31.7703
677,16737999777090,57.9817
678,16738029680427,33.4411
679,16738062146982,30.8009
680,16738091435178,34.1434
681,16738123762359,30.9337
682,16738141094793,57.6953
683,16738169780052,34.8611
684,16738186002003,61.6449
685,16738202101374,62.1142
686,16738217011206,67.0698
687,16738248471606,31.786
688,16738265325276,59.3343
689,16738280278065,66.8772
690,16738294944006,68.1852
691,16738325520318,32.7051
692,16738341209073,63.7399
693,16738358403078,58.1598
694,16738390074753,31.574
695,16738419513231,33.9691
696,16738450853994,31.9073
697,16738470210969,51.661
698,16738498815687,34.9593
699,16738513771392,66.8641
700,16738529629572,63.0589
701,16738560752499,32.1307
702,16738592180310,31.819
703,16738607460744,65.4432
704,16738622731485,65.4847
705,16738654126869,31.8518
706,16738686501732,30.8882
707,16738701076548,68.6115
708,16738717860774,59.5798
709,16738749111114,31.9997
710,16738764876819,63.4288
711,16738780195080,65.2816
712,16738812078246,31.3645
713,16738841489373,34.0007
714,16738857339264,63.0919
715,16738873156431,63.2224
716,16738889040450,62.9564
717,16738904003985,66.8291
718,16738936699041,30.5857
719,16738966701603,33.3305
720,16738982564967,63.0383
721,16739013874464,31.9392
722,16739030569023,59.8998
723,16739045010027,69.2473
724,16739062046298,58.6983
725,16739092015407,33.3677
726,16739124225246,31.0464
727,16739139113208,67.1684
728,16739155036728,62.8002
729,16739171106399,62.229
730,16739186696469,64.1434
731,16739218308960,31.6331
732,16739248852089,32.7406
733,16739264429496,64.1955
734,16739294428575,33.3344
735,16739310066084,63.9488
736,16739325711909,63.9148
737,16739341918929,61.7017
738,16739374225428,30.9535
739,16739389319724,66.2502
740,16739405685396,61.1035
741,16739420056875,69.5823
742,16739451558828,31.7441
743,16739467082991,64.4157
744,16739484452037,57.5737
745,16739513635500,34.266
746,16739545176144,31.7051
747,16739576836047,31.5857
748,16739591827662,66.704
749,16739608420539,60.2668
750,16739639103204,32.5917
751,16739658070488,52.7224
752,16739686204893,35.5437
753,16739700791211,68.5574
754,16739717411466,60.1675
755,16739732949372,64.3587
756,16739747909991,66.8422
757,16739766087282,55.0137
758,16739794279872,35.4703
759,16739811120717,59.3794
760,16739841660039,32.7447
761,16739874067950,30.8567
762,16739904506616,32.853
763,16739922781728,54.7192
764,16739936650143,72.1063
765,16739957491470,47.9816
766,16739982116253,40.6095
767,16740013339836,32.0271
768,16740029948481,60.2096
769,16740047083734,58.3592
770,16740060976557,71.9796
771,16740076657779,63.7705
772,16740092801538,61.9434
773,16740123510177,32.5641
774,16740139205385,63.7137
775,16740154006272,67.5635
776,16740170529624,60.5204
777,16740200958030,32.864
778,16740222277203,46.9061
779,16740248055345,38.7926
780,16740279526815,31.7748
781,16740295651404,62.0171
782,16740311492007,63.1289
783,16740341637669,33.1723
784,16740374086053,30.8182
785,16740388705500,68.402
786,16740420231078,31.7203
787,16740443682333,42.6416
788,16740467078022,42.7429
789,16740498490740,31.8342
790,16740514951695,60.7498
791,16740531521433,60.351
792,16740546371055,67.3418
793,16740561057678,68.0892
794,16740576785853,63.5802
795,16740592011369,65.6792
796,16740623877093,31.3817
797,16740654242076,32.9327
798,16740671175153,59.056
799,16740686430504,65.5508
800,16740701168535,67.8517
801,16740717075072,62.8672
802,16740749374227,30.9606
803,16740779873886,32.7873
804,16740810262008,32.9076
805,16740826368075,62.0884
806,16740841656744,65.4079
807,16740857534580,62.9809
808,16740889843212,30.9515
809,16740920516292,32.6019
810,16740951847254,31.9173
811,16740982938186,32.1637
812,16741005092577,45.1378
813,16741030117392,39.9603
814,16741049115537,52.6367
815,16741064679849,64.2495
816,16741078490241,72.4092
817,16741107718956,34.2129
818,16741138908735,32.0618
819,16741154841975,62.7619
820,16741170388791,64.3219
821,16741186154604,63.4284
822,16741205428500,51.8836
823,16741220921397,64.5457
824,16741248954741,35.6718
825,16741280404476,31.7968
826,16741310889204,32.8033
827,16741341519759,32.6471
828,16741360834884,51.7729
829,16741390139847,34.1239
830,16744189703157,0.357199
831,16744202026686,81.1456
832,16744216400325,69.5718
833,16744255920333,25.3036
834,16744279985487,41.5539
835,16744295879847,62.9154
836,16744327036092,32.0963
837,16744357423134,32.9088
838,16744373760942,61.2077
839,16744389834042,62.2158
840,16744420936341,32.152
841,16744436432154,64.5336
842,16744451740317,65.3246
843,16744467904515,61.8651
844,16744499246304,31.9063
845,16744516444143,58.1468
846,16744530181851,72.7923
847,16744544997777,67.4949
848,16744577650227,30.6256
849,16744593085371,64.7872
850,16744608719289,63.9635
851,16744638738348,33.3122
852,16744656173328,57.356
853,16744670641710,69.1162
854,16744685716755,66.3348
855,16744716850104,32.1199
856,16744749371091,30.7494
857,16744766294070,59.0913
858,16744780142586,72.2099
859,16744796241849,62.1146
860,16744811705721,64.6669
861,16744829106870,57.4675
862,16744857099120,35.7242
863,16744877077824,50.0533
864,16744890730563,73.2454
865,16744921076133,32.9537
866,16744936843134,63.4236
867,16744951697670,67.3195
868,16744982092137,32.9007
869,16744998125034,62.3718
870,16745014267767,61.9474
871,16745029081749,67.5038
872,16745044865328,63.357
873,16745077303830,30.8276
874,16745092356843,66.4319
875,16745108912676,60.4017
876,16745138401779,33.9108
877,16745154965847,60.3716
878,16745169792114,67.4479
879,16745201982405,31.0653
880,16745232557367,32.7065
881,16745264785350,31.0289
882,16745280260751,64.6187
883,16745295583980,65.2604
884,16745326936488,31.8954
885,16745358485394,31.6968
886,16745373175824,68.0715
887,16745404835025,31.5864
888,16745436741087,31.342
889,16745467065975,32.9762
890,16745499616878,30.7211
891,16745531010831,31.8533
892,16745545800324,67.6156
893,16745561369496,64.2295
894,16745575706550,69.7493
895,16745607883044,31.0786
896,16745623542396,63.8596
897,16745639930100,61.0214
898,16745670389583,32.8305
899,16745686773939,61.0338
900,16745704141743,57.5778
901,16745719570893,64.8124
902,16745733565803,71.4546
903,16745764287753,32.55
904,16745794873434,32.695
905,16745814639189,50.5926
906,16745841643509,37.0311
907,16745873935968,30.967
908,16745891656662,56.4312
909,16745906874051,65.7143
910,16745935811517,34.5573
911,16745966937090,32.1279
912,16745982955704,62.4274
913,16746014953053,31.2526
914,16746045886089,32.3279
915,16746061635891,63.4929
916,16746091842411,33.1054
917,16746111927279,49.7887
918,16746140014677,35.6032
919,16746157815939,56.1758
920,16746170978655,75.9722
921,16746200669826,33.68
922,16746216570153,62.8918
923,16746233251779,59.9462
924,16746251524272,54.7271
925,16746266085858,68.6738
926,16746279893820,72.422
927,16746310474695,32.7002
928,16746327138015,60.0121
929,16746342090291,66.8795
930,16746373435995,31.9023
931,16746389870247,60.8485
932,16746404760963,67.1559
933,16746420547026,63.347
934,16746451007400,32.8295
935,16746466564773,64.2782
936,16746482685150,62.0333
937,16746514899120,31.0424
938,16746544876734,33.3582
939,16746577062516,31.0696
940,16746594884001,56.112
941,16746623295453,35.1971
942,16746639110541,63.2308
943,16746655054878,62.7182
944,16746670890729,63.1479
945,16746685033869,70.7057
946,16746701318541,61.4074
947,16746732082044,32.5061
948,16746749659800,56.8901
949,16746779980989,32.9802
950,16746811725699,31.5013
951,16746841574496,33.5022
952,16746859009152,57.357
953,16746874862553,63.0779
954,16746890050242,65.8428
955,16746908452659,54.3407
956,16746936233337,35.9962
957,16746951714786,64.5934
958,16746966648729,66.9616
959,16746982759170,62.0715
960,16747013632779,32.3901
961,16747045013610,31.8666
962,16747076600181,31.659
963,16747093256805,60.0362
964,16747108709850,64.7122
965,16747138830213,33.2001
966,16747155291978,60.7468
967,16747169963508,68.1592
968,16747190405316,48.9194
969,16747217106858,37.451
970,16747233188571,62.1824
971,16747249458987,61.4612
972,16747264865133,64.9092
973,16747295553711,32.5854
974,16747327504188,31.2984
975,16747357771323,33.0391
976,16747373497230,63.5893
977,16747390053360,60.4006
978,16747405713630,63.8559
979,16747436914776,32.0501
980,16747466767623,33.4976
981,16747485878952,52.325
982,16747501158549,65.4468
983,16747514239401,76.4476
984,16747546261806,31.2281
985,16747576856856,32.685
986,16747593175872,61.2782
987,16747623893880,32.5542
988,16747655508288,31.6311
989,16747686506313,32.2601
990,16747717810248,31.9449
991,16747749737505,31.3212
992,16747766192817,60.7706
993,16747781321700,66.0987
994,16747795716912,69.4675
995,16747814760201,52.5119
996,16747829243514,69.045
997,16747857929907,34.8597
998,16747888338117,32.8859
999,16747903883826,64.3264
1000,16747920463824,60.3136
1001,16747936403112,62.7381
1002,16747966745766,32.9569
1003,16747999336656,30.6834
1004,16748014573053,65.6323
1005,16748044927695,32.9439
1006,16748062050123,58.4029
1007,16748077617729,64.236
1008,16748093261934,63.9214
1009,16748123601078,32.9607
1010,16748141330682,56.4028
1011,16748169793731,35.1333
1012,16748187650181,56.0022
1013,16748200895220,75.5
1014,16748220594771,50.7626
1015,16748232833223,81.7097
1016,16748264804112,31.2785
1017,16748280110871,65.3306
1018,16748294650155,68.7792
1019,16748326992159,30.9195
1020,16748357407848,32.8778
1021,16748374955877,56.9865
1022,16748388657729,72.9828
1023,16748405844255,58.1851
1024,16748420193540,69.6899
1025,16748436091437,62.9014
1026,16748467455042,31.8841
1027,16748497793511,32.9615
1028,16748530124985,30.9296
1029,16748561587248,31.7841
1030,16748592902793,31.933
1031,16748607511845,68.4507
1032,16748623350774,63.1356
1033,16748638893567,64.3385
1034,16748671503627,30.6654
1035,16748701704099,33.1121
1036,16748717339853,63.956
1037,16748732159343,67.4787
1038,16748763798483,31.6064
1039,16748795273949,31.7708
1040,16748815228920,50.1128
1041,16748842186800,37.0949
1042,16748873504019,31.9313
1043,16748904874536,31.8771
1044,16748936347599,31.7732
1045,16748967550770,32.048
1046,16748983296360,63.5098
1047,16749013790862,32.7928
1048,16749032682627,52.9331
1049,16749047639304,66.8598
1050,16749077537835,33.4465
1051,16749108871200,31.9149
1052,16749139426560,32.7275
1053,16749169627059,33.112
1054,16749202004973,30.8853
1055,16749217061955,66.4144
1056,16749233235900,61.8278
1057,16749250294122,58.6228
1058,16749264715767,69.3402
1059,16749296371323,31.59
1060,16749327626712,31.9945
1061,16749357190038,33.8257
1062,16749389584692,30.8693
1063,16749420060618,32.8128
1064,16749438123105,55.3634
1065,16749452247588,70.7991
1066,16749467428662,65.8715
1067,16749498753981,31.9231
1068,16749529144074,32.9055
1069,16749546034707,59.2044
1070,16749561532923,64.5236
1071,16749581453847,50.1985
1072,16749607645305,38.1804
1073,16749638684667,32.2172
1074,16749658062243,51.606
1075,16749686643147,34.9884
1076,16749718199181,31.6897
