frame,timestamp,green_x,green_y,red_x,red_y
633,29164418563014,305.667,188.833,304,225
634,29164448510793,305.667,188.833,304,225
635,29164466663568,305.667,188.833,304,225
636,29164495374882,305.857,189,304,225
637,29164526458200,305.857,189,304,225
638,29164557968604,305.857,189,304,225
639,29164588941762,305.667,188.833,304,225
640,29164608167085,305.857,189,304,225
641,29164637209716,305.857,189,304,225
642,29164672762101,305.857,189,304,225
643,29164703663763,305.857,189,303.5,225.5
644,29164730139018,305.667,188.833,303.5,225.5
645,29164749031674,305.8,188.8,303.5,225.5
646,29164777011342,305.8,188.8,303.5,225.5
647,29164793144598,305.556,188.778,303.5,225.5
648,29164823891280,306,188.667,303.5,225.5
649,29164855097853,306,189,303.5,225.5
650,29164887380943,305.556,188.778,303,226
651,29164917369924,305.833,189.167,303,226
652,29164934018745,306,189,303,226
653,29164950306522,306.222,189.111,303,226
654,29164965639228,306,189,303,226
655,29164980944259,306.25,188.875,303,226
656,29164996198962,306,189.286,303,226
657,29165011812765,306.25,188.875,303,226
658,29165028502950,306.222,189.111,303,226
659,29165044950810,306.25,188.875,303,226
660,29165073232014,306.222,189.111,303,226
661,29165105641680,306.222,189.111,303,226
662,29165136107184,306.222,189.111,303,226
663,29165168410281,306.222,189.111,303,226
664,29165199653223,306.286,189.571,303,226
665,29165229359082,306.286,189.571,303,226
666,29165261942574,306,189.286,303,226
667,29165293028511,306.2,190,303,226
668,29165324329584,306.222,189.111,303,226
669,29165354831187,305.875,189.25,303,226
670,29165387483259,305.333,190,303,226
671,29165420594466,305.333,190,0,0
672,29165449853097,305.333,190,0,0
673,29165480276751,305.333,190,0,0
674,29165514390333,305.25,188.5,303,225
675,29165542672995,305.333,190,303,225
676,29165562597267,305.6,188.8,303,225
677,29165591139264,305.333,190,303.5,225.5
678,29165626422837,305.333,190,303.5,225.5
679,29165652403344,305,189.5,303.5,225.5
680,29165683811148,305,189.5,303.667,225.333
681,29165715217602,305,189.5,303.5,225.5
682,29165748360318,305.333,190,303.5,225
683,29165777933769,305,189.5,304,225
684,29165807916864,308,190,304,225
685,29165840058825,306.167,190,303.5,225.5
686,29165871230757,308,190,303.5,225.5
687,29165902421292,308,189.5,303.5,225.5
688,29165933305539,308,189.5,304,225
689,29165964805656,308,189.5,304,225
690,29165979683007,308,189.5,304,225
691,29165996106513,308,189.5,304,225
692,29166012034974,308,189.5,304,225
693,29166027194907,308,189.5,304,225
694,29166042660453,306.714,189.143,304,225
695,29166058479834,308,189.5,304,225
696,29166073937442,308,189.5,304,225.5
697,29166088807881,306.714,189.143,304,225.5
698,29166106576095,308,189.5,304,225.5
699,29166137279064,306.714,189.143,304,225.5
700,29166167410632,308,189.5,304,225.5
701,29166183899802,306.714,189.143,304,225.5
702,29166214322214,306.714,189.143,304,225.5
703,29166230785302,306.714,189.143,304,225.5
704,29166245900928,306.714,189.143,304,225.5
705,29166261361209,306.714,189.143,304,225.5
706,29166277087926,306.625,189.25,304,225.5
707,29166292790181,306.625,189.25,304,225.5
708,29166312831093,306.222,188.667,304,225.5
709,29166339303837,305.917,188.833,304.5,225.5
710,29166371404515,305.167,189.167,304.667,225.333
711,29166402184434,303.667,188.833,305.5,225.5
712,29166434723592,304,189.5,306,225.5
713,29166465374046,302,189.5,0,0
714,29166495779448,299.667,190.333,0,0
715,29166511288464,298.714,191.143,0,0
716,29166527500371,298,194,0,0
717,29166543163017,297,194,0,0
718,29166558017202,296.6,192.3,0,0
719,29166574378851,296.083,192.417,0,0
720,29166589471122,295.5,192.5,0,0
721,29166605851563,295.5,193.25,0,0
722,29166636027249,295.667,194,306,228
723,29166670389150,293.5,196.5,0,0
724,29166698403864,291.2,198.2,0,0
725,29166729836643,290,202,293,219
726,29166762140874,287.5,204.5,302,235
727,29166778790316,285.667,204.833,301,236.5
728,29166808760937,282.769,208.615,298.333,240.333
729,29166841532619,279.5,212.5,295.5,244
730,29166870359925,277.8,214.2,293.6,246.2
731,29166901711029,272.667,220.833,290.5,251.5
732,29166933234258,268.5,228.5,286.75,258.25
733,29166964358049,264,238,283.333,265.333
734,29166980983947,261.8,240.2,281.5,269
735,29166997256928,258.818,244.545,279.4,272.8
736,29167011364347,256.455,248.636,277.5,276
737,29167041677409,254.5,252.75,275.5,280
738,29167058383794,251.571,256.286,273.667,284
739,29167075762722,249,264,0,0
740,29167090350768,246.455,266.636,0,0
741,29167107375591,244.182,270.455,0,0
742,29167121293281,241.667,274.167,0,0
743,29167137091143,238.818,278.545,262,305
744,29167168009437,236.545,282.364,259.667,309
745,29167184157624,233.5,287.5,257.5,313
746,29167201161063,230.25,293,255.5,317
747,29167214451030,228.167,296.333,252.5,322
748,29167230105144,226,301.5,250,325.75
749,29167246064709,222.5,304.5,247.333,329.333
750,29167261032672,219.2,308.8,244.667,333
751,29167275980817,216.5,313,242.333,336.333
752,29167307633511,214.182,316.455,239.333,340.333
753,29167339054572,208.667,323,233.667,347.667
754,29167371805896,202.556,328.667,227.667,353.667
755,29167402775193,200,332,224.5,356
756,29167420749471,195.5,334.5,221.667,358.667
757,29167450201881,189.667,338.333,215.5,363.5
758,29167480966734,186,341.5,209,368
759,29167510876011,183,344,207.5,369
760,29167528485870,181.8,342.2,206,369
761,29167543537263,182,341.5,204.5,370
762,29167559475957,182,341.5,204,370.5
763,29167589230146,183.2,340.2,205.5,369.5
764,29167605776745,185.5,338.5,206.5,368
765,29167636074390,190.714,333.143,209.5,364.5
766,29167667447229,193.8,330.2,210.667,362.667
767,29167699725513,197.8,324.2,213,358.5
768,29167731249309,202,318.6,216,352.5
769,29167761787848,206.818,312.545,218.5,347.5
770,29167779978855,210,309.5,219.667,344.667
771,29167808817987,211.5,306.5,220.5,342
772,29167840172061,215.889,300.444,223.25,335.75
773,29167872676416,220.818,292.545,226,329
774,29167901903322,223.8,288.2,227.667,325
775,29167920001881,225,285,229,322
776,29167950096027,230.182,278.455,232,314.5
777,29167981096347,236,272,235,307
778,29168011383300,240.818,262.545,238,299.5
779,29168026562862,243.8,258.2,239.4,294.8
780,29168043861276,246.333,254.222,240.75,291.25
781,29168073589437,249.8,250.2,242.5,286.5
782,29168105710203,254.667,243,246.333,277
783,29168121280752,258.833,235.833,248.6,271.6
784,29168138013867,261.2,232.8,251.333,266
785,29168152662690,267.167,226.167,254.167,260.667
786,29168169012081,270.214,221.357,257.333,255
787,29168183570400,274.5,216.75,260.6,249.6
788,29168198127693,278.375,210.625,264.8,243
789,29168230788405,284.714,204.571,269.8,236.6
790,29168261277642,293.75,192.5,279,224.5
791,29168292461805,300.7,186.7,284.2,218.4
792,29168323278741,312.625,174.25,294.25,206.5
793,29168355166011,322.375,162.625,304,193.5
794,29168386516413,333.692,151.308,312,183
795,29168418238038,342.5,139.75,320.5,171
796,29168434541286,346.545,136.818,324,167
797,29168450564166,350.667,133,0,0
798,29168479357911,355.111,127.333,0,0
799,29168496383787,358.818,122.545,0,0
800,29168527244301,366,116,340.5,143
801,29168560585440,371.111,108.556,345.5,135.5
802,29168590077108,373,106.5,348,132
803,29168606658699,376.25,102.583,350.667,128.667
804,29168623018890,378.5,100.75,352.5,126
805,29168637569406,382,97.5,354.5,123.5
806,29168652233970,384,95.5,356.5,121
807,29168668168560,386,93.5,358,119
808,29168683488630,385,91,359.5,117
809,29168699796117,387,90,360.5,116
810,29168729748486,388.615,88.3846,362.667,113.667
811,29168762184099,392,85.5,364.5,111.5
812,29168798590791,394,84,366.5,109.5
813,29168823589524,393.143,82.4286,367.667,108.667
814,29168839432962,393.25,82.25,368.5,108
815,29168856067878,394.5,80.5,370.333,107.333
816,29168887469823,395.778,79.1111,373.333,106.667
817,29168904563631,396.545,78.6364,374.5,107
818,29168932762242,397,78,375.5,107.5
819,29168966425194,397,78,378.667,108.333
820,29168996055804,400,78.5,382,110
821,29169027522954,399.333,78.6667,383.333,112.333
822,29169043366554,400,79.5,384,113.5
823,29169060342615,397.667,80.5556,384.333,115.333
824,29169090571545,396.5,82.3,384.333,117.333
825,29169121479309,393.2,86.2,383.5,122
826,29169152477577,390,91.5,382,127.5
827,29169182307798,384,96.5,379.25,133.75
828,29169213943239,380.538,100.615,377.75,137.25
829,29169232450767,377,104.8,375.75,141.25
830,29169262387962,370.182,112.455,372,148
831,29169293133375,362.818,120.545,367,157.5
832,29169323377749,360,124.5,364.75,161.25
833,29169354903192,351.8,134.2,359.4,170.4
834,29169388946223,344,145.5,353.8,179.8
835,29169420281694,336,155.5,348,189
836,29169448499124,328,165.5,342,198
837,29169479828034,323.333,169.778,339,202.5
838,29169511013034,315.5,179.5,333.2,211.2
839,29169546061653,308.5,188.25,327.5,220
840,29169577661508,302.182,198.455,322.5,228
841,29169604593630,299.333,202.833,319.5,233
842,29169636593895,293.714,210.286,314.5,241
843,29169668223828,288.818,218.545,310.333,248.333
844,29169698728833,283.667,226.167,305.167,256
845,29169714006108,280.818,230.545,302.5,260
846,29169745511409,277.8,234.2,299.8,263.8
847,29169776923614,272.182,242.455,294.5,271
848,29169809063901,266.556,248.778,288.6,278.2
849,29169839681739,261.8,256.2,282.667,285.667
850,29169871287399,258.444,260.222,279.5,289
851,29169901594683,252.6,266.5,273.333,296
852,29169932902857,247,271,267.833,302
853,29169964453275,243.8,276.2,262.5,308
854,29169997070490,242,280,260,310
855,29170028531916,239,284,254.5,315.5
856,29170058810418,234.636,286.818,250.5,319.5
857,29170090210797,232,288.75,246.667,322.667
858,29170120634478,231.143,290,244.667,323.667
859,29170152872694,229.5,292.5,242,325
860,29170183435398,230,291.5,239.5,326.5
861,29170214688006,229.2,290.8,238,326.5
862,29170245123675,229.667,290.556,237.5,326.5
863,29170261823958,230.429,289.143,237.5,325.5
864,29170277750097,231.333,288.667,237.5,324.5
865,29170308683214,233.5,286.5,238,322.5
866,29170339551828,236.182,282.545,239.333,318.667
867,29170372382883,239.5,278.5,241,315.5
868,29170403227791,240.636,276.545,241.667,312.667
869,29170433327931,243.2,272.8,243.333,308.333
870,29170463793192,247.8,266.2,245,303.5
871,29170495352574,248.5,264.5,246,301
872,29170526965119,252.2,258.7,248,295
873,29170558169640,255.8,252.2,0,0
874,29170588760154,259.8,246.2,252.75,283.25
875,29170621954818,262.818,240.545,255.667,276.667
876,29170652759307,266,237.5,257.5,273
877,29170667568969,266.9,234.2,259.25,269.75
878,29170684218438,269.8,230.2,261,266.5
879,29170699946397,272.167,226.667,263,263
880,29170714794750,274.286,223.714,265.5,259
881,29170730164392,276.182,220.455,267.5,255
882,29170747128114,278.556,216.556,269.667,251.667
883,29170762653708,281.2,212.8,272.5,247
884,29170792233828,284.182,208.455,274.75,243.25
885,29170824183117,289.2,200.8,280,235.25
886,29170855147149,295,192.4,285.667,227
887,29170887542154,302,184,291.5,219
888,29170918761822,304.833,178.167,294.5,215
889,29170948965237,311,170,300.8,206.6
890,29170981173483,316.7,162.4,308,198.25
891,29171011762755,322.636,154.273,315,190
892,29171042015823,325.8,150.2,317.5,187
893,29171057306949,327,146.5,320.5,183
894,29171088746424,332.7,140.4,326.333,176.333
895,29171105275446,335.8,136.2,329.5,173
896,29171121218325,337.5,133.5,331.8,169.8
897,29171138483421,339.2,130.8,334.667,166.667
898,29171151765558,343,128,337.5,163.5
899,29171170321173,343.5,124.5,339.5,161
900,29171185508673,345.167,122.167,341.5,158.5
901,29171215689408,348,119.5,0,0
902,29171249142921,350.333,114.5,347.667,151.667
903,29171276664507,349,114,349.333,149.667
904,29171308995306,354,109.5,353,146.5
905,29171339141346,355.5,106.5,356.333,143.333
906,29171370593916,356.909,104.364,359.333,140.667
907,29171386265256,358,105,360.667,139.667
908,29171401661250,358.25,102.667,362,139.5
909,29171419182900,360,102,363.5,138.5
910,29171433292830,359.5,102.5,364.5,137.5
911,29171465859528,360,101.25,366,138
912,29171496734217,360.182,100.818,367.5,136.5
913,29171526201153,360.455,100.636,368.333,136.667
914,29171558166777,359,102,369.5,136.5
915,29171590161480,360.667,102.5,370.667,137.333
916,29171621874519,359.571,104.286,372,139
917,29171656272141,359.5,106.5,372,140.5
918,29171683747746,359.75,108.5,372,142.5
919,29171713765050,357.5,110.5,371.333,144.667
920,29171746872909,355.5,114.5,370.5,148.5
921,29171777973561,354,119.5,368.5,152.5
922,29171809690488,351,122.5,367.5,154.5
923,29171839393296,348.111,126.556,364.5,159.5
924,29171870575056,344.4,132.5,361.333,165.333
925,29171902419261,340.222,138.556,357.333,171.333
926,29171934129249,337.5,142.5,355.333,174.333
927,29171964337875,333.8,148.2,0,0
928,29171996563833,328.667,155.833,0,0
929,29172026736144,324.7,162.7,0,0
930,29172058729092,322.364,166.364,339,200
931,29172090512223,317.333,174.333,334.333,206.333
932,29172121990551,313.8,180.2,329.5,214
933,29172151833327,308.875,188.625,324.5,221
934,29172182597802,306.286,191.857,322.333,224.333
935,29172213761364,302.5,198.5,317.5,231.5
936,29172231327051,300.3,202.3,0,0
937,29172247019559,298.556,204.556,0,0
938,29172264288624,296.455,208.636,0,0
939,29172276839142,294.286,211.857,0,0
940,29172293419383,292.75,214.417,304.75,249.25
941,29172308778954,290.444,218.444,302.5,252
942,29172324008979,289.8,220.2,300.333,255.333
943,29172341232414,287,226,298,258.5
944,29172371253201,285.8,226.2,295.667,261.667
945,29172386446749,0,0,293,264.5
946,29172402592533,281.5,232.5,290.667,267.667
947,29172433572117,278,240,285.667,273.667
948,29172465587664,276.182,240.455,283.5,276
949,29172480504624,274.462,242.385,281.333,278.333
950,29172511549305,272,247.5,276.5,283.5
951,29172542745807,267.2,252.8,0,0
952,29172573972846,266,256,269.667,290.667
953,29172606324246,264,257.5,265.75,294
954,29172637207305,260.3,260.5,262.5,297
955,29172668753565,258,266,259,300.5
956,29172699020079,257.5,264.5,257.5,301.5
957,29172731081094,255.333,266.667,255.5,303.5
958,29172747992922,256,267.5,254,303.5
959,29172764842191,256,267,253.333,304.333
960,29172792159873,253.5,268.6,251.667,304.667
961,29172823381431,253.333,268.444,251,304.5
962,29172839187906,253.333,268.167,251,304.5
963,29172870194787,253,270,250.333,303.667
964,29172887292024,253.167,267.167,250.333,303.333
965,29172902073606,253.333,266.556,250.5,302.5
966,29172922353981,253,265.5,250.5,301.5
967,29172948819651,253,264,252,299
968,29172980244924,255,264,252,298
969,29173011780816,257.111,258.556,254,295
970,29173042220319,258.6,254.7,0,0
971,29173076953605,259.25,250.5,257,287.5
972,29173105212831,261.8,248.2,258,285.5
973,29173121829360,261.714,246.714,259.5,283.5
974,29173137576435,263.5,244.5,260.667,280.667
975,29173153196718,263.889,242.444,262,278.5
976,29173169373498,265,242,0,0
977,29173186205541,266.7,236.7,0,0
978,29173215494061,270,231.5,267,268.5
979,29173249642824,269.667,228.167,269,265.5
980,29173276336239,271,224,272.25,259.75
981,29173292393085,274.364,220.455,274,257
982,29173308012396,275,216.5,275.6,254.2
983,29173324518414,277.5,214.5,277.75,251
984,29173340411343,280,212,279.6,248.2
985,29173355198622,280.75,208.667,282,245
986,29173385641905,282.5,205.5,284,242
987,29173401481995,284.364,202.727,286.25,238.75
988,29173422817638,286.556,198.556,288.5,235.5
989,29173449758103,290.2,193.1,293.4,228.8
990,29173480685577,292,192,295.5,226
991,29173512536613,296.222,182.333,300.5,219
992,29173544059356,300,176.455,305,213
993,29173573757088,304.182,170.455,0,0
994,29173606978239,308.182,164.455,0,0
995,29173636802196,312,161,317.5,197
996,29173667248098,313,155,322.5,191
997,29173698977499,317.2,150.8,327.333,185.333
998,29173716729918,319,147,329.5,182.5
999,29173745358855,321.8,144.2,331.333,180
1000,29173776155649,324.667,140.5,335.6,175.2
1001,29173807509210,327.2,136.8,339.5,170.5
1002,29173838987970,330.3,132.3,342.667,166.667
1003,29173870763406,331.667,130.333,344.333,164.667
1004,29173903237818,333,127.5,347,162
1005,29173934782053,335.667,124.833,349.667,158.667
1006,29173965854706,337.667,122.333,0,0
1007,29173999008654,339.667,120.444,0,0
1008,29174027755959,340.545,120.364,0,0
1009,29174059874538,341.333,120,0,0
1010,29174090373063,343,119,358,152
1011,29174120979426,343.857,119,359,152.5
1012,29174136647499,344.5,119,359.333,152.667
1013,29174151979449,346,119.5,359.333,152.667
1014,29174183405829,346,119.5,359.5,153
1015,29174214297231,345.2,120.5,359.667,154.333
1016,29174231947860,345,121.286,359.5,155
1017,29174261985927,345.333,122.333,359.5,156
1018,29174293359306,345.143,124,358.667,158.333
1019,29174324753502,344.4,126.5,357.667,160.667
1020,29174340595644,344,130,357,162.5
1021,29174356243737,342,129,356.333,163.667
1022,29174371802568,344,131.5,355.333,165.667
1023,29174386801662,341.25,132.5,354.5,167.5
1024,29174402530377,341.333,134.667,353.5,169.5
1025,29174433572223,340.333,136.5,352.333,171.333
1026,29174465757870,338.714,141.143,349.333,176
1027,29174495216139,338,146,346.667,180.667
1028,29174526769068,334.889,148.778,344.6,183.2
1029,29174558724648,331.25,152.5,0,0
1030,29174590043271,329.5,158.5,337.5,194
1031,29174621995152,325.2,164.8,333.5,199.5
1032,29174652758655,324.4,166.5,331.667,202.667
1033,29174683757490,321.5,172.5,327.667,208.667
1034,29174714194212,317.5,178.5,323.667,214.667
1035,29174731800615,316.714,181.143,321.667,217.667
1036,29174747565915,314.455,184.636,319.667,220.667
1037,29174763208419,313.8,186.2,317.667,223.667
1038,29174777361495,311.2,190.8,315.6,226.2
1039,29174793726141,310,192.5,314,229
1040,29174824076166,307.833,196.5,311.5,232
1041,29174856351507,304.7,200.7,307.5,237.5
1042,29174887006038,301.5,206.5,304,243
1043,29174922071856,298.25,212.375,300.333,248.333
1044,29174949317502,296.5,214.5,298,251
1045,29174964267375,295.111,216.556,296.333,253.333
1046,29174982184035,294,220,294.667,255.667
1047,29174998103991,291,222.5,293,258
1048,29175026875380,288,226.3,289,263
1049,29175057954648,286.692,228.538,0,0
1050,29175076356174,285.5,230.5,0,0
1051,29175091219485,283.5,232.5,0,0
1052,29175108982353,282,234.5,0,0
1053,29175136240797,279.8,238.2,279.5,275
1054,29175168752523,277.5,240.5,278,276.5
1055,29175200058672,276,243.5,275,279.5
1056,29175231534597,271.5,246.5,272.5,282.5
1057,29175263053614,269.333,248.444,270,284.5
1058,29175293122812,267,249.5,269,285.5
1059,29175325996716,265.333,252,267.5,287.5
1060,29175356576403,264.615,252.385,266,288.5
1061,29175387230151,263.667,254,265,290
1062,29175417920916,261.25,253.5,264.5,289.5
1063,29175449866479,261.5,255,264.5,289.5
1064,29175480216396,261.429,252.714,264.5,289
1065,29175511694130,262,251.5,265,288
1066,29175542977572,260.727,250.364,0,0
1067,29175559634034,259,250,0,0
1068,29175575030271,261.333,248.167,0,0
1069,29175589040571,261.667,248,0,0
1070,29175620490441,261.333,244.667,0,0
1071,29175637935600,261.667,244.333,0,0
1072,29175654019392,262.143,242.857,269,279
1073,29175669772542,264,241.5,270,277.5
1074,29175699766356,263.444,240.222,270.667,275.667
1075,29175729764355,264.75,236,272.75,272
1076,29175762050118,266.1,232.7,275,268
1077,29175792991902,268,228.5,277,264
1078,29175823787913,269.5,226.5,278.5,261.5
1079,29175854788233,271.2,222.8,281,257
1080,29175870105063,272,222,282.5,255
1081,29175888125511,274,217.5,283.5,252.5
1082,29175917078394,275.667,212.556,0,0
1083,29175949700307,277.75,209.75,0,0
1084,29175966136719,278,210,0,0
1085,29175981008670,280,203,291,240
1086,29175996864987,281.8,202.2,293,237.5
1087,29176016287842,282.455,200.636,294,235
1088,29176043677506,285,195,0,0
1089,29176073387226,287.5,192.5,0,0
1090,29176091274105,289,190.2,301.5,224.5
1091,29176106144166,292,187.5,303.5,221.5
1092,29176121649348,292.636,184.545,305,219
1093,29176136478234,294.182,182.455,306.667,216.667
1094,29176154544501,298,179.5,308.667,213.667
1095,29176169325813,297.667,176.833,310.5,211
1096,29176183847385,299.5,174.5,312.5,208.5
1097,29176214700879,301,172,314,206
1098,29176245723150,305.8,166.2,317.75,201
1099,29176277570568,308.444,162.444,320.667,196.667
1100,29176293598389,312,159.5,322.6,194.2
1101,29176309236708,311,157,324,192
1102,29176325643042,0,0,325.5,189.5
1103,29176340126301,316,154,327.333,187.667
1104,29176355450556,316.714,151.143,328.667,185.667
1105,29176386265521,320,149.5,330,183.5
1106,29176417471365,322,146,332.667,180.333
1107,29176435255725,321,144,334,178.5
1108,29176465159332,323.5,142.5,335.333,177.333
1109,29176495416342,326.714,139.143,337.5,174.5
1110,29176526587896,329.5,136.5,339.333,171.667
1111,29176545856446,332,136,340,171
1112,29176573081383,331,134,0,0
1113,29176589889315,333.429,132.714,0,0
1114,29176620131448,333.667,132.167,343,167.5
1115,29176654018851,336.25,130.875,344,166.5
1116,29176684214058,337.333,130.556,345,166
1117,29176714135971,338,130.333,345,166
1118,29176745439798,339.333,130.167,0,0
1119,29176761178908,339.5,130.5,0,0
1120,29176776813474,339.857,130,0,0
1121,29176793750925,340.1,130.7,0,0
1122,29176809279354,340.714,131.143,0,0
1123,29176824064527,342,131.5,0,0
1124,29176840523619,341.333,132.167,0,0
1125,29176855211970,341.667,133.667,0,0
1126,29176872112485,341.167,134.5,0,0
1127,29176901826525,341.429,134.714,0,0
1128,29176934251095,340.273,136.636,0,0
1129,29176965544419,340,141,0,0
1130,29176996004226,339.5,140.5,342,177
1131,29177028194922,338,146,341,180
1132,29177058750957,336.714,147.143,339,183.5
1133,29177089162650,334.636,150.818,337,187.5
1134,29177104581756,333.667,152.556,336,189
1135,29177137993608,332.455,154.545,334.5,191.5
1136,29177168752926,330,158.375,332,195.5
1137,29177183781639,330,161.5,331,197.5
1138,29177198824662,329,164,329.333,200.333
1139,29177215184826,328,165.5,328.333,202.333
1140,29177231091444,325.6,168,326.667,204.667
1141,29177246098017,323.5,170.5,325.4,206.8
1142,29177263951713,322.182,172.545,324,209
1143,29177292335949,320.7,174.7,322.5,211.5
1144,29177310371868,320,178,321,214.5
1145,29177339001588,315.5,182.5,318,218.5
1146,29177356122234,314.818,184.545,316.6,221.2
1147,29177386176231,314,187.5,315.5,223.5
1148,29177402800050,311.571,190.429,313.6,226.2
1149,29177417341818,309.625,192.75,312.333,228.333
1150,29177433945819,308.5,194.5,310.667,230.667
1151,29177449800381,306.818,196.545,309.667,233
1152,29177465002650,306,200,308,235.5
1153,29177480390058,0,0,306.667,237.667
1154,29177495938575,302,206,305,240
1155,29177511117516,300.3,206.3,0,0
1156,29177529194178,298.636,208.636,0,0
1157,29177558311329,297.5,210.5,0,0
1158,29177574314337,295.5,212.5,0,0
1159,29177589311568,293.5,214.5,0,0
1160,29177604547506,292.5,216.5,0,0
1161,29177620235991,290.75,218.417,0,0
1162,29177635707828,289.5,220.5,0,0
1163,29177653747257,287.2,222.8,0,0
1164,29177683069905,286.417,223.833,0,0
1165,29177700736788,286,225.5,0,0
1166,29177729638263,282.2,228.7,0,0
1167,29177747133129,280.667,230.5,0,0
1168,29177761783869,279,234,0,0
1169,29177778421242,277.333,234,0,0
1170,29177793199044,276.818,234.273,0,0
1171,29177824926582,275,234.5,0,0
1172,29177855119143,273,240,0,0
1173,29177870914197,272.333,238.5,0,0
1174,29177888564583,272,239.5,0,0
1175,29177917802424,270.6,240.5,0,0
1176,29177950018554,270,241.5,0,0
1177,29177980346277,267.5,242.5,0,0
1178,29178012152331,266.417,242.75,0,0
1179,29178029340369,265.667,242.667,0,0
1180,29178058506471,265.667,242.667,0,0
1181,29178091509840,265.333,242.667,0,0
1182,29178120728160,265.25,242,276,276.5
1183,29178152296398,266,241.5,276,275
1184,29178184396482,265,242,276.333,274.667
1185,29178215773641,265.8,238.2,277,272.5
1186,29178247260933,266,236,277.667,270.333
1187,29178276770691,267.429,234.286,278.333,269.333
1188,29178292418109,268,234,278.667,267.667
1189,29178324760464,268.455,230.636,280,265
1190,29178354756843,269,227.5,281.333,262.333
1191,29178371520333,272,225.5,282,260.5
1192,29178386134110,271.333,224.556,283,258.5
1193,29178402657030,272.3,222.6,283.667,256.667
1194,29178418354749,273.333,220.667,284.5,255.5
1195,29178435500316,274.25,219,286,253.5
1196,29178448975098,275.5,216.5,286.5,251.5
1197,29178480772809,276.5,214.75,287.667,249.667
1198,29178511554969,278.75,210.417,289.5,246
1199,29178543639663,280,208.5,290.5,243.5
1200,29178573227586,282.5,204.5,0,0
1201,29178591776613,283.5,202.5,0,0
1202,29178605239893,285.333,200.167,0,0
1203,29178621822699,286.286,197.857,0,0
1204,29178638505918,288,198,0,0
1205,29178652751928,290,194,0,0
1206,29178668401371,291.667,192,0,0
1207,29178684766665,292.556,188.556,0,0
1208,29178716869287,294.333,186.667,0,0
1209,29178745432641,297.5,182.5,0,0
1210,29178777722778,300.182,178.455,0,0
1211,29178809642961,301.2,176.8,0,0
1212,29178839879019,306,171.5,312,207.5
1213,29178870217380,307,167,315,203.5
1214,29178902466342,312,163.5,0,0
1215,29178934198902,314,161.5,0,0
1216,29178965674584,315.333,158.167,0,0
1217,29178996948549,317.667,154.667,0,0
1218,29179027036944,322,151.5,0,0
1219,29179042749216,321.667,150.333,0,0
1220,29179058391234,321,150,327.5,185
1221,29179074151566,324,150,328.5,184
1222,29179089229932,325.5,146.5,329.5,183
1223,29179121537349,325,145,330,181.5
1224,29179136080683,327.143,144.429,331,180.5
1225,29179156128723,327,143.5,332,180
1226,29179184332059,329.8,142.2,333.333,178.333
1227,29179219403196,332,142,334,177
1228,29179245545055,331.8,140.2,335,176.5
1229,29179277454141,333.667,140,336,175.5
1230,29179308381615,333.5,140,336.5,175.5
1231,29179340210916,336,139.5,337,176
1232,29179370851569,336,139.5,338,175
1233,29179402426773,335.5,138.5,338,176
1234,29179433288853,335.5,140.5,338,177
1235,29179451736360,335,142,338,177
1236,29179480998744,335.5,140.5,338,178
1237,29179512237636,335.667,144,0,0
1238,29179542746232,334.714,145.143,0,0
1239,29179575211005,333.5,148.5,0,0
1240,29179605560328,332.909,148.364,0,0
1241,29179623798855,334,150,336,186
1242,29179652768991,331.143,152.429,335,189
1243,29179669123755,330,156,334,190
1244,29179683299943,330,156,333,192
1245,29179699251138,328.455,156.636,333,193
1246,29179715108643,327.5,158.5,332,194.5
1247,29179729962342,326.636,160.364,331,196.5
1248,29179762466670,325.2,162.2,330,198.5
1249,29179793527308,323,168,0,0
1250,29179825249365,322,169.5,0,0
1251,29179854884619,0,0,0,0
1252,29179886579163,318,176,0,0
1253,29179917292338,316,179.5,0,0
1254,29179948772664,311,183,0,0
1255,29179981092204,312,185.5,0,0
1256,29180012567724,308,192,0,0
1257,29180042634141,305,196,0,0
1258,29180075352174,302.3,198.3,0,0
1259,29180104807095,301,202,0,0
1260,29180124075969,299.2,202.8,0,0
1261,29180151985491,298,205.5,306,241
1262,29180170847502,295,206.5,304.667,242.667
1263,29180198475981,294,211.5,302.333,246.333
1264,29180231074512,291.667,212.667,301.333,248.333
1265,29180264488092,289.5,216.5,299,251.5
1266,29180293297443,288,219.5,297,254.5
1267,29180311064415,285.667,220.333,296,255.5
1268,29180339450703,284.5,224.5,294,258
1269,29180374108308,282.462,224.385,293,259.5
1270,29180404707327,280.7,226.7,291,262
1271,29180432592414,279,228.889,0,0
1272,29180451775401,278,232,0,0
1273,29180463970734,277.333,230.667,0,0
1274,29180479399182,278,231.5,0,0
1275,29180495946159,275.8,232.2,0,0
1276,29180526649668,275.333,232.667,0,0
1277,29180558766762,273,233.5,0,0
1278,29180589947307,273.5,234.5,0,0
1279,29180608526331,272.615,234.385,0,0
1280,29180636149545,272.364,234.364,0,0
1281,29180668776318,271.667,234.333,0,0
1282,29180699765325,272,234.333,0,0
1283,29180730554154,271.25,233.5,0,0
1284,29180761477389,271.667,232.667,0,0
1285,29180793869397,272.167,231.167,0,0
1286,29180823502194,272.778,230.333,0,0
1287,29180839691340,273.667,230,0,0
1288,29180870678619,273.5,228.5,0,0
1289,29180888282538,273,227.5,0,0
