Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:44:28
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
203,6308791379649,720695640273009,302.778,209.944,319,178
204,6308811392562,720695655965484,302.75,209.85,319,178
205,6308831403450,720695671652827,302.7,210.2,319,178
206,6308851412286,720695686354096,302.684,210.053,319,177.5
207,6308871429303,720695703008691,302.7,210.2,319,178
208,6308891440137,720695722044347,302.611,210.5,319,177.5
209,6308911452861,720695742072350,302.611,210.5,319,177.5
210,6308931464019,720695765748651,302.611,210.5,319,177.5
211,6308951473638,720695782051932,302.632,210.368,319,177.5
212,6308971484796,720695802100466,302.556,210.5,319,177.5
213,6308991497709,720695822087121,302.824,210.235,319,177.5
214,6309011509164,720695842216354,302.632,210.368,319,177.5
215,6309031518243,720695862137137,302.9,210.55,318.667,177.333
216,6309051529401,720695882163714,302.944,210.778,319,177.5
217,6309071542314,720695902151509,302.789,210.579,318.667,177.333
218,6309091555092,720695922173808,302.778,210.722,318.667,177.333
219,6309111566790,720695942142498,302.895,210.684,318.667,177.333
220,6309131575626,720695962188751,302.895,210.684,318.667,177.333
221,6309151586406,720695984386798,303,210.682,318.667,177.333
222,6309171599724,720696002180880,302.895,210.526,318.667,177.333
223,6309191610585,720696022185500,302.789,210.474,318.5,177
224,6309211619907,720696042208655,302.789,210.579,318.667,177.333
225,6309231631065,720696062225251,302.778,210.444,318.5,177
226,6309251643978,720696082240706,302.765,210.588,318.5,177
227,6309271656918,720696102247892,302.941,210.824,318.5,177
228,6309291667509,720696124568557,302.895,210.474,318.5,177
229,6309311676642,720696142406839,303,210.389,318.5,177
230,6309331687746,720696171643131,303.105,210.474,318.5,177
231,6309351701307,720696186329287,303,210.389,318.5,177
232,6309371712411,720696202286103,303.118,210.412,318.5,177
233,6309391721274,720696222385110,303.053,210.211,318.5,177
234,6309411732027,720696249751343,302.944,210.667,318.5,177
235,6309431744805,720696265211415,303.105,210.368,318.5,177
236,6309451758015,720696282445449,303.053,210.211,318.667,176.667
