Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
First frame system timestamp:  2017-11-30_11-29-12
frame,cam_timestamp,sys_timestamp,green_x,green_y,red_x,red_y
203,4330001384226,777380942287358,185,485,0,0
204,4330031395671,777380972235117,87,454,0,0
205,4330061409627,777381002255306,185,485,315,396
206,4330091421072,777381032233292,195,477,315,396
207,4330121433408,777381062295685,163,499,0,0
208,4330151447958,777381092371764,195,477,0,0
209,4330181459403,777381123449601,195,477,0,0
210,4330211470794,777381154985685,195,477,0,0
211,4330241476920,777381187378950,185,485,0,0
212,4330271492118,777381217884477,185,485,0,0
213,4330301503806,777381249260587,185,485,0,0
214,4330331517762,777381280603335,195,477,315,396
215,4330361529234,777381302370510,163,499,0,0
216,4330391540679,777381332402675,179,489,0,0
217,4330421550801,777381362410032,173,493,315,396
218,4330451562246,777381392443624,189,483,315,396
219,4330481573394,777381422467235,189,483,0,0
220,4330511587890,777381452956222,173,493,0,0
221,4330541603088,777381482452008,173,493,0,0
222,4330571614533,777381514693570,173,493,0,0
223,4330601624736,777381546239634,173,493,0,0
224,4330631632050,777381576578629,179,489,315,396
225,4330661639445,777381609011246,179,489,0,0
226,4330691653725,777381632485371,59,442,0,0
227,4330721668977,777381662510978,129,439,0,0
228,4330751684472,777381692588199,77,452,0,0
229,4330781698725,777381722524837,173,493,0,0
230,4330811706066,777381752618026,173,493,0,0
231,4330841713461,777381782578902,173,493,0,0
232,4330871721450,777381812557459,59,442,0,0
233,4330901731032,777381842575366,179,489,312,191
234,4330931746176,777381873701680,163,499,0,0
235,4330961762292,777381905050415,163,499,0,0
236,4330991775924,777381932655325,163,499,315,396
237,4331021787315,777381962720854,185,485,0,0
238,4331051795034,777381992656351,169,495,0,0
239,4331081804913,777382022631200,191,481,315,396
240,4331111816358,777382052588370,175,491,0,0
241,4331141828046,777382082687547,175,491,0,0
242,4331171842002,777382112635592,181,487,0,0
243,4331201857200,777382142682300,165,497,0,0
244,4331231868888,777382172678251,181,487,0,0
