Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
First frame system timestamp:  2017-11-30_11-31-30
frame,cam_timestamp,sys_timestamp,green_x,green_y,red_x,red_y
102,4465116254727,777516061105439,151,495,0,0
103,4465146268386,777516092572230,179,475,0,0
104,4465176279453,777516125085261,165,485,0,0
105,4465206287496,777516145210788,153,493,0,0
106,4465236301155,777516175149422,145,499,0,0
107,4465266312870,777516205160486,199,459,0,0
108,4465296324342,777516235168128,183,471,0,0
109,4465326338298,777516265599514,147,497,0,0
110,4465356349770,777516297028949,147,497,0,0
111,4465386362106,777516328425020,147,497,0,0
112,4465416376710,777516358876652,155,491,0,0
113,4465446388182,777516390236224,161,487,0,0
114,4465476399573,777516420638808,59,442,0,0
115,4465506405726,777516452146661,161,487,0,0
116,4465536420924,777516482726899,161,487,0,0
117,4465566432720,777516515126723,175,477,0,0
118,4465596446649,777516535328671,77,452,0,0
119,4465626458094,777516565270728,167,483,0,0
120,4465656469566,777516595300897,145,499,0,0
121,4465686479715,777516625323653,145,499,0,0
122,4465716491187,777516670409827,105,454,0,0
123,4465746502335,777516687089516,153,493,0,0
124,4465776516885,777516715383365,173,479,0,0
125,4465806532083,777517171728678,173,479,0,0
126,4465836543582,777517202114439,173,479,0,0
127,4465866553785,777517233556136,159,489,0,0
128,4465896561153,777517249319615,159,489,0,0
129,4465926568548,777517279734746,159,489,0,0
130,4465956582801,777517311161330,159,489,0,0
131,4465986598107,777517343536916,159,489,0,0
132,4466016613629,777517358599479,159,489,0,0
133,4466046627909,777517375280879,151,495,0,0
134,4466076635250,777517389031435,151,495,0,0
135,4466106642672,777517404754707,151,495,0,0
136,4466136650688,777517420440339,151,495,0,0
137,4466166660297,777517436174732,151,495,0,0
138,4466196675441,777517451907985,151,495,0,0
139,4466226691584,777517467589624,151,495,0,0
140,4466256705243,777517483651663,151,495,0,0
141,4466286716661,777517499944964,151,495,0,0
142,4466316724380,777517515630881,135,431,0,0
143,4466346734259,777517530318748,159,489,0,0
144,4466376745758,777517547006706,159,489,0,0
145,4466406757473,777517577516225,165,485,0,0
146,4466436771429,777517607982685,159,489,0,0
147,4466466786627,777517639454608,165,485,0,0
148,4466496798369,777517671902624,187,469,0,0
149,4466526808275,777517686601042,173,479,0,0
150,4466556819747,777517701990681,173,479,0,0
151,4466586832083,777517717706254,197,461,0,0
152,4466616838560,777517734350868,197,461,0,0
153,4466646850032,777517749056700,173,479,0,0
154,4466676865554,777517765768897,153,493,0,0
155,4466706879753,777517781451392,153,493,309,392
156,4466736891252,777517796176900,173,479,0,0
157,4466766902400,777517812149969,153,493,0,0
158,4466796912873,777517842606449,153,493,0,0
159,4466826919971,777517875107504,153,493,0,0
160,4466856931551,777517889798222,153,493,0,0
161,4466886945777,777517905554288,153,493,0,0
162,4466916960975,777517921241060,145,499,0,0
163,4466946972447,777517952737222,145,499,0,0
164,4466976982650,777517984149832,153,493,0,0
165,4467006990018,777518014562683,153,493,0,0
166,4467037001463,777518030928414,145,499,0,0
167,4467067015743,777518046916312,145,499,0,0
168,4467097031022,777518061078634,153,493,0,0
169,4467127046544,777518076763125,145,499,0,0
170,4467157060851,777518095838988,167,483,0,0
171,4467187068246,777518125840642,167,483,0,0
172,4467217075587,777518155899043,167,483,0,0
173,4467247083603,777518186039568,145,499,0,0
174,4467277093212,777518217450753,175,477,0,0
175,4467307108356,777518248795496,145,499,0,0
176,4467337124499,777518276077038,167,483,0,0
177,4467367138158,777518306039340,77,452,0,0
178,4467397149576,777518335963146,167,483,0,0
179,4467427157268,777518365973069,167,483,0,0
180,4467457167201,777518396136122,145,499,0,0
181,4467487178619,777518426043104,167,483,0,0
182,4467517190361,777518456048180,167,483,0,0
183,4467547204344,777518486027021,145,499,0,0
184,4467577219542,777518516036659,167,483,0,0
185,4467607231257,777518546004665,167,483,0,0
186,4467637241163,777518576122377,145,499,0,0
187,4467667252608,777518606059016,167,483,0,0
188,4467697264971,777518640233087,145,499,0,0
189,4467727271421,777518670758004,145,499,0,0
190,4467757282893,777518701856372,145,499,0,0
191,4467787298415,777518733223928,145,499,0,0
192,4467817312641,777518756088672,59,442,0,0
193,4467847324086,777518786150494,145,499,0,0
194,4467877335261,777518816144734,153,493,0,0
195,4467907345734,777518846145817,145,499,0,0
196,4467937352832,777518876220471,145,499,0,0
197,4467967364304,777518906274594,145,499,0,0
198,4467997378584,777518936210092,145,499,0,0
199,4468027394052,777518966204332,145,499,0,0
200,4468057409574,777519000131457,167,483,0,0
201,4468087423557,777519026219331,167,483,0,0
202,4468117431195,777519056233247,167,483,0,0
203,4468147438293,777519086257713,145,499,0,0
204,4468177452870,777519116241972,145,499,0,0
205,4468207465557,777519146276419,167,483,0,0
206,4468237472763,777519176246421,181,473,0,0
207,4468267487043,777519206249786,145,499,0,0
208,4468297506426,777519236308471,153,493,0,0
209,4468327521921,777519266332652,153,493,0,0
210,4468357540251,777519296326607,145,499,0,0
211,4468387555800,777519326412097,153,493,0,0
212,4468417563114,777519359050598,153,493,0,0
213,4468447571157,777519386328147,153,493,0,0
214,4468477580766,777519416396242,153,493,0,0
215,4468507595883,777519446393334,153,493,0,0
216,4468537612053,777519476444035,145,499,0,0
217,4468567625712,777519506415747,145,499,0,0
218,4468597637184,777519536424530,167,483,0,0
219,4468627644822,777519566432457,167,483,0,0
220,4468657650678,777519596464338,167,483,0,0
221,4468687666200,777519626452589,145,499,0,0
222,4468717678563,777519656467931,153,493,0,0
223,4468747693140,777519686438503,145,499,0,0
224,4468777708689,777519718501842,145,499,0,0
225,4468807724211,777519748884750,145,499,0,0
226,4468837738410,777519781396071,153,493,0,0
227,4468867749585,777519811741624,173,479,0,0
228,4468897756980,777519836499811,165,485,0,0
229,4468927763079,777519866546235,165,485,0,0
230,4468957778628,777519896571272,159,489,0,0
231,4468987794123,777519926584902,77,452,0,0
232,4469017808376,777519956590548,59,442,0,0
233,4469047819848,777519986596480,151,495,0,0
234,4469077830996,777520016661723,151,495,0,0
235,4469107841523,777520046650830,151,495,0,0
236,4469137848567,777520076684422,151,495,0,0
237,4469167860039,777520108625429,151,495,0,0
238,4469197874319,777520138964138,151,495,0,0
239,4469227889787,777520171750921,151,495,0,0
240,4469257905309,777520203110777,151,495,0,0
241,4469287919292,777520234646291,151,495,0,0
242,4469317926930,777520256863729,151,495,0,0
243,4469347934028,777520286855687,151,495,0,0
244,4469377948605,777520316727310,151,495,0,0
245,4469407961319,777520346729249,151,495,0,0
246,4469437968498,777520376767688,59,442,0,0
247,4469467982778,777520406749381,185,471,0,0
248,4469498002188,777520436897605,185,471,0,0
249,4469528017629,777520466832247,185,471,0,0
250,4469558035959,777520496805956,185,471,0,0
251,4469588051508,777520526861504,151,495,0,0
252,4469618058930,777520556871428,151,495,0,0
253,4469648066892,777520587024785,151,495,0,0
254,4469678076474,777520616910095,151,495,0,0
255,4469708091699,777520646864128,151,495,0,0
256,4469738107788,777520676846961,159,489,0,0
257,4469768121447,777520706965815,159,489,0,0
258,4469798132919,777520736935246,165,485,0,0
259,4469828140584,777520766952869,165,485,0,0
260,4469858146413,777520796925437,165,485,0,0
261,4469888161935,777520827673632,165,485,0,0
262,4469918174352,777520858113002,159,489,0,0
263,4469948188875,777520887014805,165,485,0,0
264,4469978204208,777520917079193,165,485,0,0
265,4470008220189,777520947099668,165,485,0,0
266,4470038234091,777520976983837,159,489,0,0
267,4470068245239,777521007017428,187,469,0,0
268,4470098252661,777521037018512,187,469,0,0
269,4470128258760,777521067059803,189,467,0,0
270,4470158274309,777521097039785,153,493,0,0
271,4470188289831,777521127123279,188,468,0,0
272,4470218304111,777521157077882,188,468,0,0
273,4470248315529,777521187082957,153,493,0,0
274,4470278326677,777521218070114,153,493,0,0
275,4470308337204,777521248545984,153,493,0,0
276,4470338344248,777521279962872,145,499,0,0
277,4470368355693,777521307179683,145,499,0,0
278,4470398370027,777521337121739,153,493,0,0
279,4470428385522,777521367155615,145,499,0,0
280,4470458401017,777521397265344,167,483,0,0
281,4470488415297,777521427207970,167,483,0,0
282,4470518422665,777521457164854,129,439,0,0
283,4470548429736,777521487228387,145,499,0,0
284,4470578444313,777521517207799,181,473,0,0
285,4470608459673,777521547234832,153,493,0,0
286,4470638474817,777521578216571,153,493,0,0
287,4470668489421,777521609585837,153,493,0,0
288,4470698500569,777521638996646,153,493,0,0
289,4470728507991,777521670404409,59,442,0,0
290,4470758522190,777521697311254,49,453,0,0
291,4470788533662,777521727452350,165,485,0,0
292,4470818549211,777521757251257,165,485,0,0
293,4470848561250,777521787485314,165,485,0,0
294,4470878574882,777521817431933,49,453,0,0
295,4470908586057,777521847404500,187,469,0,0
296,4470938598096,777521877433529,165,485,0,0
297,4470968607813,777521907383570,165,485,0,0
298,4470998619393,777521937395489,189,467,0,0
299,4471028631297,777521968609061,165,485,0,0
300,4471058644902,777522000114062,153,493,0,0
301,4471088660262,777522030583659,153,493,0,0
302,4471118672058,777522061953781,153,493,0,0
303,4471148681883,777522092355796,153,493,0,0
304,4471178693355,777522117451038,181,473,0,0
305,4471208704827,777522147454403,153,493,0,0
306,4471238715057,777522177467748,153,493,0,0
307,4471268730525,777522207481949,153,493,0,0
308,4471298746047,777522237567439,153,493,0,0
309,4471328760327,777522267456171,153,493,0,0
310,4471358767371,777522297505446,153,493,0,0
311,4471388774793,777522327580956,181,473,0,0
312,4471418784996,777522358720956,187,469,0,0
313,4471448800464,777522387708307,165,485,0,0
314,4471478815986,777522421063977,165,485,0,0
315,4471508829942,777522453231684,159,489,0,0
316,4471538841738,777522483649952,165,485,0,0
317,4471568852832,777522515134137,151,495,0,0
318,4471598859309,777522545655062,151,495,0,0
319,4471628874534,777522576981270,179,475,0,0
320,4471658890002,777522609527380,171,481,0,0
321,4471688904282,777522639995551,195,463,0,0
322,4471718915430,777522671146103,171,481,0,0
323,4471748927145,777522687692338,151,495,0,0
324,4471778937051,777522717676027,151,495,0,0
325,4471808948847,777522748768692,151,495,0,0
326,4471838956053,777522780262287,195,463,0,0
327,4471868970252,777522811781261,171,481,0,0
328,4471898993739,777522842281084,195,463,0,0
329,4471929009261,777522874712276,171,481,0,0
330,4471959031614,777522905165904,171,481,0,0
331,4471989047109,777522937288270,171,481,0,0
332,4472019054531,777522967685722,151,495,0,0
333,4472049062574,777522987814100,171,481,0,0
334,4472079072129,777523017852539,195,463,0,0
335,4472109087354,777523047886701,171,481,0,0
336,4472139103497,777523077830468,185,471,0,0
337,4472169117075,777523108216799,77,452,0,0
338,4472199128547,777523138010003,149,497,0,0
339,4472229136266,777523171332025,149,497,0,0
340,4472259146118,777523202758323,157,491,0,0
341,4472289157590,777523233234193,149,497,0,0
342,4472319170007,777523264750601,129,439,0,0
343,4472349184287,777523287938428,169,483,0,0
344,4472379200079,777523317852824,77,452,0,0
345,4472409215574,777523347961127,177,477,0,0
346,4472439229854,777523377966203,59,442,0,0
347,4472469242514,777523408006638,169,483,0,0
348,4472499258063,777523437990327,169,483,0,0
349,4472529272343,777523468982331,169,483,0,0
350,4472559283410,777523498380023,61,433,0,0
351,4472589290859,777523527959359,59,442,0,0
352,4472619301062,777523558040001,149,497,0,0
353,4472649316260,777523588028538,149,497,0,0
354,4472679332052,777523618063840,149,497,0,0
355,4472709346035,777523648146194,157,491,0,0
