Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
First frame system timestamp:  2017-11-30_11-25-42
frame,cam_timestamp,sys_timestamp,green_x,green_y,red_x,red_y
168,4119734221650,777170678245086,131,495,0,0
169,4119764237199,777170708239326,139,489,0,0
170,4119794251209,777170738325101,151,483,0,0
171,4119824258901,777170768350994,131,495,0,0
172,4119854265999,777170798246854,131,495,0,0
173,4119884280603,777170828279305,130,496,0,0
174,4119914293317,777170859054590,131,495,0,0
175,4119944300550,777170889446624,131,495,0,0
176,4119974314857,777170920838988,179,467,0,0
177,4120004334294,777170952247322,131,495,0,0
178,4120034349762,777170984268173,171,473,311,192
179,4120064368146,777171008272689,130,496,0,0
180,4120094383695,777171038415496,130,496,0,0
181,4120124391063,777171068392626,130,496,0,0
182,4120154399133,777171098486101,131,495,311,192
183,4120184408742,777171128411618,129,497,0,0
184,4120214423940,777171158466026,173,471,0,0
185,4120244440110,777171188462262,133,493,0,0
186,4120274453796,777171218465342,133,493,0,0
187,4120304465295,777171248478687,133,493,0,0
188,4120334472987,777171280699147,133,493,0,0
189,4120364478843,777171311451049,133,493,0,0
190,4120394494392,777171342909000,133,493,0,0
191,4120424506782,777171374282259,133,493,0,0
192,4120454521386,777171404689406,133,493,0,0
193,4120484536935,777171437096360,133,493,0,0
194,4120514552511,777171468432263,133,493,0,0
195,4120544566764,777171488580887,127,499,0,0
196,4120574577939,777171518581971,127,499,0,0
197,4120604585361,777171548549691,174,470,0,0
198,4120634591487,777171578575298,133,493,0,0
199,4120664607036,777171608604327,127,499,0,0
200,4120694622612,777171639236178,127,499,0,0
201,4120724636838,777171671557299,127,499,0,0
202,4120754648337,777171698681433,127,499,0,0
203,4120784659539,777171728622634,127,499,0,0
204,4120814670066,777171758777703,145,485,0,0
205,4120844677137,777171788705216,133,493,0,0
206,4120874688636,777171818705444,129,497,0,0
207,4120904702943,777171848648926,133,493,0,0
208,4120934718438,777171878729853,131,495,0,0
209,4120964733987,777171908762874,145,485,0,0
210,4120994747970,777171938755974,133,493,0,0
211,4121024755743,777171968724834,133,493,0,0
212,4121054762814,777171999148806,145,485,0,0
213,4121084777418,777172029650340,127,499,0,0
214,4121114790159,777172061048978,127,499,0,0
215,4121144797338,777172088932201,135,491,0,0
216,4121174811645,777172118809241,127,499,0,0
217,4121204831082,777172148834563,127,499,0,0
218,4121234846577,777172178875568,127,499,0,0
219,4121264864961,777172208882640,127,499,0,0
220,4121294880510,777172238838954,127,499,0,0
221,4121324887932,777172268797835,127,499,0,0
222,4121354895948,777172298886747,127,499,0,0
223,4121384905584,777172328821103,145,485,0,0
224,4121414920809,777172359612072,133,493,0,0
225,4121444936925,777172390048875,129,497,0,0
226,4121474950611,777172420479120,130,496,0,0
227,4121504962110,777172451429777,131,495,0,0
228,4121534969802,777172483809070,131,495,0,0
229,4121564975685,777172515497427,139,489,0,0
230,4121594991234,777172546739514,139,489,0,0
231,4121625003678,777172578349454,197,447,0,0
232,4121655018201,777172607928505,171,473,0,0
233,4121685033588,777172639340260,165,477,0,0
234,4121715049596,777172670747738,151,483,0,0
235,4121745063525,777172689056244,161,479,0,0
236,4121775074727,777172719061320,169,475,0,0
237,4121805082149,777172749030466,143,487,0,0
238,4121835088356,777172780287381,143,487,0,0
239,4121865103824,777172811615015,145,486,0,0
240,4121895119400,777172842965176,143,487,0,0
241,4121925133707,777172873403691,195,451,0,0
242,4121955145152,777172899133978,143,487,0,0
243,4121985156327,777172929174128,143,487,0,0
244,4122015166881,777172959196598,143,487,0,0
245,4122045173952,777172989276670,163,478,0,0
246,4122075185451,777173019190496,161,479,0,0
247,4122105199758,777173049150517,143,487,0,0
248,4122135215307,777173079171847,137,491,0,0
249,4122165230775,777173109155250,195,451,0,0
250,4122195245109,777173139961332,77,452,0,0
251,4122225252531,777173169200476,135,493,0,0
252,4122255259602,777173202214244,167,477,0,0
253,4122285274206,777173234607509,135,493,0,0
254,4122315289593,777173265441822,135,493,0,0
255,4122345304764,777173296826202,179,467,0,0
256,4122375319395,777173327218236,179,467,311,192
257,4122405330570,777173359616920,147,485,0,0
258,4122435338019,777173389666480,137,491,311,192
259,4122465352245,777173422132461,143,487,0,0
260,4122495363744,777173451497074,492,490,0,0
261,4122525379293,777173483854980,167,475,0,0
262,4122555391359,777173515466060,199,443,0,0
263,4122585405072,777173546973343,131,495,0,0
264,4122615416247,777173577055696,131,495,0,0
265,4122645428313,777173608482280,173,469,311,192
266,4122675438030,777173640922311,139,489,0,0
267,4122705449664,777173670383022,173,469,0,0
268,4122735461622,777173701813598,139,489,311,192
269,4122765475227,777173734189469,199,443,0,0
270,4122795490587,777173764745468,155,481,0,0
271,4122825502437,777173781412610,171,471,0,0
272,4122855512289,777173799374650,169,473,0,0
273,4122885523788,777173829506906,137,491,0,0
274,4122915535287,777173859511697,137,491,0,0
275,4122945545517,777173889518769,137,491,0,0
276,4122975561039,777173921842741,137,491,0,0
277,4123005576588,777173953244801,137,491,0,0
278,4123035590895,777173983665636,177,467,0,0
279,4123065597966,777174014087326,177,467,0,0
280,4123095605415,777174046538479,129,499,0,0
281,4123125615645,777174077040583,147,485,0,0
282,4123155631140,777174108606608,143,487,0,0
283,4123185646716,777174138990943,137,491,0,0
284,4123215660699,777174170617992,137,491,0,0
285,4123245672495,777174202138392,137,491,0,0
286,4123275683643,777174234485462,147,485,0,0
287,4123305690147,777174264989563,129,499,0,0
288,4123335705372,777174296314345,169,475,0,0
289,4123365720867,777174326696969,132,496,0,0
290,4123395735201,777174359105633,163,479,0,0
291,4123425746349,777174374096052,147,486,0,0
292,4123455758172,777174399682049,145,487,0,0
293,4123485768051,777174429662887,139,491,0,0
294,4123515779874,777174459774897,139,491,0,0
295,4123545787107,777174489739765,145,487,0,0
296,4123575801360,777174519723169,149,485,0,0
297,4123605824847,777174549745925,131,497,0,0
298,4123635840396,777174579687696,132,496,0,0
299,4123665862776,777174609808830,129,499,0,0
300,4123695878325,777174640103626,129,499,0,0
301,4123725885774,777174670519898,135,493,0,0
302,4123755893844,777174701659328,147,485,0,0
303,4123785903399,777174734047746,147,485,0,0
304,4123815918651,777174765393630,175,469,0,0
305,4123845934821,777174789991274,175,469,0,0
306,4123875948453,777174819915365,137,491,0,0
307,4123905959952,777174849893921,137,491,0,0
308,4123935967698,777174879934356,137,491,0,0
309,4123965977577,777174909937151,137,491,0,0
310,4123995989076,777174939941942,143,487,0,0
311,4124026001493,777174969999201,143,487,0,0
312,4124056015800,777174999921866,151,483,0,0
313,4124086031619,777175030673198,165,477,0,0
314,4124116047195,777175061121978,137,491,0,0
315,4124146061475,777175092758437,165,477,0,0
316,4124176074162,777175119987510,151,483,0,0
317,4124206089711,777175150025093,189,457,0,0
318,4124236104045,777175180018193,190,456,0,0
319,4124266115193,777175210062620,207,437,0,0
320,4124296122588,777175240042317,59,442,0,0
321,4124326132845,777175270081611,155,481,0,0
322,4124356148043,777175300098379,139,489,0,0
323,4124386163862,777175330030454,185,461,0,0
324,4124416177872,777175360057487,131,495,0,0
325,4124446189668,777175390891514,129,497,0,0
326,4124476200789,777175421344287,169,473,0,0
327,4124506211343,777175450124043,169,473,0,0
328,4124536218468,777175484472630,179,465,0,0
329,4124566229967,777175513957865,179,465,0,0
330,4124596244220,777175545428362,199,443,0,0
331,4124626255422,777175576940778,129,497,0,0
332,4124656267218,777175608449487,129,497,0,0
333,4124686281147,777175639811625,141,487,0,0
334,4124716292970,777175660158718,141,487,0,0
335,4124746300095,777175690249341,129,497,0,0
336,4124776314645,777175720223049,141,487,0,0
337,4124806327386,777175750209875,165,476,0,0
338,4124836339803,777175781467360,129,497,0,0
339,4124866354110,777175811855972,141,487,0,0
340,4124896369929,777175842451894,141,487,0,0
341,4124926385181,777175874829761,141,487,0,0
342,4124956397301,777175906219274,129,497,0,0
343,4124986410933,777175936678034,133,493,0,0
344,4125016422081,777175967148772,141,487,0,0
345,4125046434228,777175998611570,169,473,0,0
346,4125076443864,777176029926657,135,491,0,0
347,4125106455606,777176050368137,135,491,0,0
348,4125136467105,777176080406291,127,499,0,0
349,4125166481088,777176110376008,127,499,0,0
350,4125196496610,777176140400474,127,499,0,0
351,4125226508406,777176170887180,135,491,311,192
352,4125256522389,777176203211438,129,497,0,0
353,4125286529460,777176230470166,132,494,0,0
354,4125316541256,777176260428476,131,495,0,0
355,4125346551189,777176290488302,131,495,0,0
356,4125376566765,777176320512484,132,494,0,0
357,4125406582557,777176350507864,133,493,0,0
358,4125436596567,777176380612745,169,473,0,0
359,4125466603989,777176410506895,31,481,0,0
360,4125496611357,777176440417298,190,456,0,0
361,4125526621614,777176470540714,191,455,0,0
362,4125556636866,777176500504442,187,459,0,0
363,4125586652658,777176530673483,189,457,0,0
364,4125616666668,777176561056107,179,465,0,0
365,4125646678167,777176590575560,167,475,0,0
366,4125676689666,777176624153368,77,452,0,0
367,4125706699842,777176656482759,129,499,0,0
368,4125736711314,777176686937812,129,499,0,0
369,4125766726566,777176718093212,129,499,0,0
370,4125796741143,777176749483010,129,499,0,0
371,4125826756368,777176779853942,129,499,0,0
372,4125856768002,777176812230954,129,499,0,0
373,4125886778259,777176843558018,129,499,0,0
374,4125916785627,777176860706790,129,499,0,0
375,4125946792752,777176890722131,187,457,0,0
376,4125976807356,777176922013265,139,489,0,0
377,4126006822689,777176953382817,59,442,0,0
378,4126036837941,777176982829841,163,477,0,0
379,4126066856595,777177014230475,153,481,0,0
380,4126096871793,777177045631964,195,447,0,0
381,4126126879566,777177070812469,498,474,0,0
382,4126156887285,777177100775912,59,442,0,0
383,4126186896894,777177130819769,149,483,0,0
384,4126216912416,777177160871325,177,465,0,0
385,4126246928586,777177190883815,177,465,0,0
386,4126276942245,777177220870356,177,465,0,0
