frame,timestamp,framerate
247,366876504111789,32.5109
248,366876536662476,30.7213
249,366876567032157,32.9276
250,366876598552605,31.7254
251,366876628991244,32.853
252,366876647342523,54.4921
253,366876676123875,34.7447
254,366876692508852,61.0315
255,366876707849712,65.1854
256,366876723256101,64.9081
257,366876739980333,59.7935
258,366876756015687,62.3622
259,366876785757618,33.6226
260,366876803062107,57.7885
261,366876817937055,67.2271
262,366876847801215,33.485
263,366876880155261,30.908
264,366876912201885,31.2045
265,366876927347346,66.0264
266,366876942155550,67.5301
267,366876958350123,61.7491
268,366876988740324,32.9053
269,366877005658254,59.1089
270,366877019681541,71.31
271,366877036568610,59.2169
272,366877066487013,33.4242
273,366877082855331,61.0936
274,366877099078119,61.6417
275,366877129864599,32.4818
276,366877161859950,31.2545
277,366877195579413,29.6565
278,366877224097623,35.0653
279,366877254152619,33.2723
280,366877286538768,30.8774
281,366877316895516,32.9416
282,366877334808693,55.8248
283,366877364924493,33.2052
284,366877395226674,33.0009
285,366877426456737,32.0204
286,366877444729014,54.7277
287,366877472565582,35.924
288,366877504160469,31.6507
289,366877520393787,61.6017
290,366877551907350,31.7324
291,366877568363634,60.7671
292,366877583010297,68.2749
293,366877614972222,31.2872
294,366877645434567,32.8274
295,366877675716012,33.0235
296,366877708289676,30.6996
297,366877725407190,58.4197
298,366877754444988,34.4379
299,366877785938922,31.7521
300,366877816257168,32.9834
301,366877834391907,55.1428
302,366877864482273,33.2332
303,366877894941837,32.8304
304,366877910669688,63.5815
305,366877927287378,60.1768
306,366877942101684,67.5023
307,366877972269189,33.1483
308,366878003724405,31.7912
309,366878019717045,62.5288
310,366878035275201,64.275
311,366878051864460,60.28
312,366878066367483,68.9511
313,366878083781241,57.4259
314,366878113465662,33.6877
315,366878145954141,30.7801
316,366878175996798,33.286
317,366878193015276,58.7597
318,366878226570255,29.8018
319,366878241129870,68.6831
320,366878255334651,70.3988
321,366878286901782,31.6785
322,366878304700452,56.184
323,366878333565477,34.644
324,366878350066554,60.6021
325,366878379893319,33.5269
326,366878410049349,33.1609
327,366878426498127,60.7948
328,366878442381498,62.9589
329,366878458292490,62.8496
330,366878473193493,67.1096
331,366878489992407,59.5277
332,366878520122220,33.1897
333,366878538677700,53.8924
334,366878568142395,33.9389
335,366878597313627,34.2803
336,366878619379215,45.3194
337,366878645037261,38.9741
338,366878662381764,57.6552
339,366878678745708,61.11
340,366878694573324,63.1807
341,366878724371928,33.5586
342,366878754716904,32.9544
343,366878785228821,32.7741
344,366878800956591,63.5818
345,366878816966295,62.4621
346,366878832025140,66.4062
347,366878863384884,31.888
348,366878879907372,60.5236
349,366878911449528,31.7036
350,366878942698464,32.0011
351,366878972893320,33.1182
352,366879004282305,31.8583
353,366879035711520,31.8175
354,366879067084521,31.8745
355,366879098411784,31.9211
356,366879114184347,63.4012
357,366879144948363,32.5055
358,366879161370843,60.8921
359,366879177484281,62.06
360,366879208573944,32.165
361,366879238221537,33.7296
362,366879254325768,62.0955
363,366879270579930,61.5227
364,366879285922302,65.179
365,366879301708878,63.345
366,366879316711401,66.6555
367,366879348727677,31.2341
368,366879378954339,33.0834
369,366879397347252,54.3688
370,366879426041583,34.8501
371,366879457411695,31.8775
372,366879473686890,61.4432
373,366879489478974,63.3229
374,366879505351032,63.0038
375,366879521475918,62.0159
376,366879552312834,32.4287
377,366879584187090,31.3733
378,366879614311935,33.1952
379,366879644736750,32.8679
380,366879676817799,31.1711
381,366879691718748,67.1098
382,366879708760635,58.6789
383,366879724179957,64.8537
384,366879754751868,32.7098
385,366879788608194,29.5366
386,366879817495629,34.6171
387,366879848631516,32.1173
388,366879880191249,31.6859
389,366879898081989,55.8948
390,366879910263093,82.0944
391,366879927215070,58.9902
392,366879943264383,62.308
393,366879975971562,30.5743
394,366880004719650,34.7849
395,366880023444069,53.4062
396,366880035216528,84.944
397,366880066486416,31.9796
398,366880098583881,31.1551
399,366880114211103,63.9909
400,366880130138295,62.7857
401,366880145975334,63.1431
402,366880161640194,63.8371
403,366880192933356,31.9559
404,366880210087050,58.2965
405,366880225722777,63.9561
406,366880255759440,33.2926
407,366880285192383,33.9755
408,366880301330472,61.9652
409,366880317907149,60.3257
410,366880334696451,59.5617
411,366880363571304,34.6322
412,366880394927862,31.8913
413,366880426371468,31.803
414,366880443654708,57.8595
415,366880459020138,65.0812
416,366880475535363,60.5502
417,366880489099623,73.7232
418,366880520258568,32.0935
419,366880535431596,65.9064
420,366880550720211,65.4081
421,366880566966921,61.5509
422,366880597889805,32.3385
423,366880630269447,30.8836
424,366880660159554,33.4559
425,366880692008133,31.3986
426,366880707439740,64.8021
427,366880739436711,31.253
428,366880754731158,65.3832
429,366880771011402,61.4241
430,366880802316957,31.9432
431,366880832928099,32.6678
432,366880851041373,55.2081
433,366880879831608,34.734
434,366880910880960,32.2068
435,366880926705633,63.1925
436,366880942342764,63.9503
437,366880972345785,33.33
438,366881004767790,30.8432
439,366881036054661,31.9623
440,366881052410478,61.1403
441,366881082253740,33.5084
442,366881113718325,31.7818
443,366881130682452,58.9479
444,366881146490547,63.2587
445,366881161509189,66.5839
446,366881177358837,63.0929
447,366881192812044,64.7115
448,366881224549437,31.5086
449,366881258797209,29.199
450,366881287108842,35.3212
451,366881316681105,33.8155
452,366881334786198,55.2331
453,366881350204953,64.8561
454,366881395421475,22.1158
455,366881431022649,28.089
456,366881457224394,38.1654
457,366881488790661,31.6794
458,366881521681116,30.404
459,366881552561961,32.3825
460,366881582933235,32.9258
461,366881614076331,32.1098
462,366881631511230,57.3562
463,366881660237745,34.811
464,366881692672467,30.8312
465,366881725048491,30.8871
466,366881755058073,33.3227
467,366881770124370,66.3733
468,366881785658712,64.3735
469,366881802210630,60.416
470,366881823654084,46.6343
471,366881848310187,40.5579
472,366881879640933,31.9175
473,366881896675854,58.7029
474,366881926117194,33.9658
475,366881941866969,63.493
476,366881957817165,62.6952
477,366881989930020,31.1402
478,366882020407863,32.8107
479,366882052719276,30.9488
480,366882082210323,33.9086
481,366882098003325,63.3192
482,366882129490590,31.7589
483,366882152908257,42.7028
484,366882176290797,42.767
485,366882191650584,65.1051
486,366882207864597,61.675
487,366882224579082,59.8283
488,366882241185621,60.2172
489,366882273423216,31.0197
490,366882301587051,35.5065
491,366882335905077,29.1392
492,366882364223433,35.3128
493,366882379913079,63.7363
494,366882411737493,31.4224
495,366882442896006,32.094
496,366882462893907,50.0052
